integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,integrated_brier_score (train) (std),integrated_brier_score (test) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.10009042751749324,0.27552837172233985,525.6666666666666,275.8888888888889,21.091626090178984,0.003189353578091393,0.046016719174615375,2.6457513110645903,5.206833117271103,2.5074670154911223,GBSG2
