Unnamed: 0,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),integrated_brier_score (train) (std),integrated_brier_score (test) (std),rules (std),conditions_count (std),plain conditions count (std),complex conditions count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),avg rule support
0,follic,0.0533834586466165,0.1721012614495131,0.2079538946185851,8.333333333333334,50.11111111111112,0.821954887218045,3.9952548036758566,4.922881277267242,0.983669668354908,1.0,0.2846091579306788,275.60474869940015,11.069699459,90.02785784299999,0.9335097001763668,0.9335097001763668,Correlation,Correlation,Correlation,no_discretization,exact_M-of-N,0.8819171036881968,0.0054950452915441,0.0167994652329813,5.454356057317857,53.750452194480296,46.43842996676113,7.211102550927978,2.390028856184784,0.0235732750149578,0.0,0.0921463102774659,366.13221115175287,10.038713453247372,97.48209963679652,0.0881932975069402,0.0881932975069402,0.2972160039445924
0,follic,0.0,0.1837201842590163,0.2070425927146733,4.0,4.111111111111111,1.0333333333333332,0.0,1.037037037037037,0.9986918180677744,1.0,0.5767914567037441,4.169030441888889,3.468555734111112,0.6963418247777777,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,plain,0.0,0.0052987404147497,0.0222280455902101,1.8708286933869709,1.8333333333333333,0.0,1.8333333333333333,0.111111111111111,0.0022215960346115,0.0,0.1119003478681252,3.543816028141694,2.6233407498738925,0.94618123705107,0.0,0.0,0.5813299701709467
0,GBSG2,0.2511904761904762,0.1743891251059978,0.1922268890072308,4.444444444444445,10.666666666666666,0.994047619047619,0.9745238095238092,2.1806878306878303,0.9999999997929848,1.0,0.4437224562966093,13.8695318169064,0.6578372737777778,1.0198923453333333,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,at_least_M-of-N,0.6666666666666667,0.0082084532325873,0.0320655159366178,2.297341458681704,7.0178344238091,5.510091751605513,2.0,0.8170331369585844,3.9714374039547846e-10,0.0,0.2278468482408235,26.775904379355293,0.560963967603413,1.2270017229611083,0.0,0.0,0.4285457723867819
0,GBSG2,0.0,0.1633623372688538,0.1865005744729011,8.0,59.888888888888886,1.3234945609945608,5.673189588189588,7.286083052749721,0.9980072083925804,1.0,0.3448130990211366,8949.902771173,8872.903925132445,76.98456446144445,0.9907407407407408,0.9907407407407408,Correlation,Correlation,Correlation,no_discretization,complex,0.0,0.0057234378042609,0.0307033139829548,2.6457513110645907,34.02735827405812,29.10326442171049,8.5,2.3466379061868987,0.0055402963082041,0.0,0.0775023469389907,5692.150719672605,5649.566035607654,43.43460305144215,0.0277777777777777,0.0277777777777777,0.3312304697264414
0,GBSG2,0.1838369963369963,0.1693695850580568,0.1871937573267868,6.222222222222222,20.666666666666668,1.1697619047619048,1.7442307692307693,3.122588522588523,0.9999996234861216,1.0,0.3539465597362666,15.100463284386528,1.0914459577777778,1.6442413496666666,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,exact_M-of-N,1.0540925533894598,0.0050624036840695,0.0304553414683367,3.192874010111336,12.893796958227629,9.604686356149276,4.594682917363407,1.3501062308777656,1.1287897649027057e-06,0.0,0.063836171495026,27.258773883802352,0.837896996783632,1.6053049745490908,0.0,0.0,0.3522290882286594
0,GBSG2,0.0,0.170076139010567,0.1838278104997997,7.0,15.444444444444445,1.935952380952381,0.0,2.073677248677249,0.9943298052342898,1.0,0.4484284518451303,24.07989443066667,14.337999637999998,9.736222646555555,0.9768518518518516,0.9768518518518516,Correlation,Correlation,Correlation,no_discretization,plain,0.0,0.0037769759355327,0.0246209000648388,2.23606797749979,9.448691855372244,2.242270674512285,6.267198558987722,0.6847795703470764,0.0140110768221291,0.0,0.1182594759046839,16.793330612733733,9.455710158326916,7.488583674970498,0.0470995137717032,0.0470995137717032,0.4503008170166044
0,hd,0.0,0.2015497221749289,0.2108288457860971,2.6666666666666665,2.888888888888889,0.5,0.6166666666666667,1.0740740740740742,1.0,1.0,0.5027771269459413,0.0352042780982122,0.0110457655555555,0.0049635078888888,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,at_least_M-of-N,0.0,0.0042445439820196,0.0271929025576581,0.5,0.927960727138337,1.7400510848184252,1.0,0.2222222222222222,0.0,0.0,0.0873130014099106,0.008825406076571,0.0037243729687003,0.0023846233815576,0.0,0.0,0.4947330471139917
0,hd,0.0,0.2003770723550691,0.2131608238021126,2.4444444444444446,2.888888888888889,0.3616666666666666,0.9183333333333332,1.2222222222222223,1.0,1.0,0.4726641767612823,1136.3726568164443,1128.2982291216667,8.063152303,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,complex,0.0,0.0033948823923287,0.0294894731238462,0.7264831572567788,0.7817359599705717,1.118033988749895,0.6009252125773316,0.3632415786283894,0.0,0.0,0.1064611328285938,72.60589759603842,72.06532731119734,0.6283756187316961,0.0,0.0,0.4611358848874648
0,hd,0.0,0.2015497221749289,0.2108288457860971,2.6666666666666665,2.888888888888889,0.5,0.6166666666666667,1.0740740740740742,1.0,1.0,0.5027771269459413,0.037588357925415,0.0122425097777777,0.005085546111111,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,exact_M-of-N,0.0,0.0042445439820196,0.0271929025576581,0.5,0.927960727138337,1.7400510848184252,1.0,0.2222222222222222,0.0,0.0,0.0873130014099106,0.0109852708134529,0.0053140219257477,0.0026109296973403,0.0,0.0,0.4947330471139917
0,hd,0.0,0.2034557587661769,0.2118725855069831,5.0,5.444444444444445,1.05,0.0,1.0740740740740742,0.9981595310732224,1.0,0.6245746506211608,3.996311203,3.495531767666668,0.4889879163333333,0.9814814814814816,0.9814814814814816,Correlation,Correlation,Correlation,no_discretization,plain,0.0,0.0049041148549831,0.0320378050256284,2.8284271247461903,3.2829526005987018,1.3333333333333333,2.8037673068767868,0.2222222222222222,0.0055214065680086,0.0,0.0987512889389203,1.861333433606125,1.5980733637854505,0.4869033108551433,0.0555555555555555,0.0555555555555555,0.6322327182933194
0,lung,0.1666666666666666,0.1468914353967125,0.1546172706073172,4.0,6.888888888888889,0.9277777777777778,0.3777777777777777,1.4876543209876545,0.999959972279426,1.0,0.413963042125431,0.318265332116021,0.121010938111111,0.131266039,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,at_least_M-of-N,1.0540925533894598,0.006285913565094,0.0208794566517659,2.23606797749979,6.622772162101842,3.270236145058097,2.6822461565718467,0.5354182178805731,6.375539321557498e-05,0.0,0.1060133690722821,0.3557869210339034,0.1307511100661751,0.1804228715062879,0.0,0.0,0.4084476134062498
0,lung,0.0,0.1451808581945137,0.1525922648329882,6.111111111111111,11.11111111111111,0.3617857142857142,1.3951190476190476,1.8132275132275133,0.9998992431900662,1.0,0.3105055765351643,1.1597505815555555,0.8727735569999999,0.2739785235555556,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,complex,0.0,0.0035043312013165,0.0165935833584637,2.088327347690278,4.1062283315849735,0.4409585518440984,4.226240777701989,0.1997273904257215,0.0002764312422076,0.0,0.0553028228048332,0.5276245790004237,0.3763172693799719,0.1462118605885841,0.0,0.0,0.3225389801303023
0,lung,0.3298504273504273,0.145616587028489,0.1558789070353033,5.666666666666667,12.555555555555555,0.9026495726495728,0.5315811965811965,1.811942070275404,0.9993818391944542,1.0,0.3743586410270862,0.3810180823008219,0.1622565368888888,0.1595837636666666,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,exact_M-of-N,2.127857555800617,0.004787326411649,0.0205317120972647,3.741657386773941,12.420860589257806,5.852349955359813,5.710613899670605,0.7254625984636482,0.0011958417814919,0.0,0.1548342979922269,0.405838469169998,0.1737520549246576,0.2145937743015687,0.0,0.0,0.3728036524177396
0,lung,0.0,0.1433637112153629,0.150611262562638,3.888888888888889,3.888888888888889,1.0,0.0,1.0,0.9999999999999998,1.0,0.469520373394812,0.1906593491111111,0.1265313833333333,0.0568073032222221,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,plain,0.0,0.0037090577189555,0.0182263408024867,0.927960727138337,0.927960727138337,0.5,1.3944333775567923,0.0,2.5133742693021536e-16,0.0,0.0408300677945267,0.0581570323447379,0.0348230345591383,0.0200912541547844,0.0,0.0,0.4649364738378926
0,Melanoma,0.8083333333333333,0.1663999083072288,0.2142644028421007,3.888888888888889,10.555555555555555,0.6216666666666667,1.0733333333333333,2.522222222222222,0.9999999508328928,1.0,0.5140988814901858,0.562877337137858,0.0720304202222222,0.0085885516666666,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,at_least_M-of-N,1.69148192751537,0.0065321357246464,0.0469206768135089,1.4529663145135578,6.405292950191878,4.444097208657794,2.279132388529557,0.624944441975089,6.113838679343516e-08,0.0,0.0665301504869415,0.3579869410692585,0.0830694198782187,0.0074649763901317,0.0,0.0,0.5133196239717979
0,Melanoma,0.0,0.1410315819348805,0.2019508677037821,11.22222222222222,63.55555555555556,1.2087667887667888,4.196789876789877,5.551259851259852,0.9999905346524391,1.0,0.3094789705296951,25.34774353177778,24.498966489,0.8359740202222222,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,complex,0.0,0.0089533079211954,0.05748676607549,4.2946995755750415,28.16074888524412,22.615137506644626,5.464532103585001,0.8519175794668292,1.7327679414255415e-05,0.0,0.0800345932017188,12.822483588997152,12.37416180247052,0.4493159248749025,0.0,0.0,0.3018725968182489
0,Melanoma,0.3558441558441558,0.1637072612197531,0.2046720390817224,6.333333333333333,26.444444444444443,0.6419480519480519,2.0148268398268394,3.2362433862433857,0.9999999249601762,1.0,0.5357706372380284,0.8808653089735243,0.2339552036666666,0.1859040281111111,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,exact_M-of-N,1.0137937550497034,0.0104192585301815,0.0334975515124964,3.905124837953327,23.4846285424696,18.55397531527948,4.935697631653616,1.8389569662197,1.27239006600641e-07,0.0,0.1832500384153907,0.6512178173145209,0.2112148673606777,0.2018343509694459,0.0,0.0,0.5321935735142257
0,Melanoma,0.0,0.1554923159909348,0.1852934923460317,9.666666666666666,23.88888888888889,2.317676767676768,0.0,2.4240179573512908,0.9982135761068014,1.0,0.3884025082394647,1.5950823872222222,1.304865465222222,0.2857298838888888,0.9876543209876544,0.9876543209876544,Correlation,Correlation,Correlation,no_discretization,plain,0.0,0.0108594282330566,0.0257342653881838,2.23606797749979,7.769241347204443,4.549114687985393,4.314059701848262,0.3932209934155764,0.0033736849975883,0.0,0.0511961843192151,0.3851113172878376,0.2954734687711467,0.0930254998996508,0.037037037037037,0.037037037037037,0.3955082033614642
0,mgus,0.4463095238095239,0.1406388464211612,0.1746503228120224,5.555555555555555,24.88888888888889,0.978095238095238,2.8369047619047616,4.082010582010582,0.9907533901938236,1.0,0.451682664304272,5.912882645924886,0.2720824468888888,0.1394115308888888,0.9841269841269842,0.9841269841269842,Correlation,Correlation,Correlation,no_discretization,at_least_M-of-N,1.5,0.0077567846588101,0.0401609177117965,2.1278575558006176,17.55309406090878,12.87547194388531,5.26782687642637,1.699339236961723,0.0277398239968017,0.0,0.0816642309008677,5.881512003645362,0.2275102358462931,0.162823495400503,0.0476190476190476,0.0476190476190476,0.4426895130812182
0,mgus,0.0,0.1311212319719883,0.1817655241456669,13.88888888888889,82.11111111111111,0.988779166739693,4.494244863323811,5.74448216663129,0.9874330302714928,1.0,0.2721474002824781,53.74862472588889,51.16693263988888,2.565990830666667,0.9235860387176176,0.9235860387176176,Correlation,Correlation,Correlation,no_discretization,complex,0.0,0.0122943880948216,0.0332348101308594,4.594682917363407,34.1044148331431,24.71841418861655,11.655947456603908,1.0196567746485,0.0198634824610366,0.0,0.0487038314610729,14.036536152967807,13.280698698597398,0.7647665833598657,0.0662726850255726,0.0662726850255726,0.2737135567770623
0,mgus,0.7514646464646464,0.1396713962016419,0.1828830929271484,6.111111111111111,21.0,0.8937373737373738,1.693686868686869,3.302469135802469,0.9928081926229942,1.0,0.4487554112554113,5.731522030300564,0.1798593747777777,0.0839409887777777,0.9876543209876544,0.9876543209876544,Correlation,Correlation,Correlation,no_discretization,exact_M-of-N,2.4888640871780128,0.0075771372951785,0.0404151776356137,2.420973174388992,11.302654555457314,9.342257638161014,2.6822461565718467,0.9032524867774704,0.0215754187509028,0.0,0.0670662384518744,5.821588488074547,0.1109392769813577,0.1048844996516558,0.037037037037037,0.037037037037037,0.4422823278871666
0,mgus,0.0,0.1348181251238437,0.1814777655422422,9.11111111111111,31.666666666666668,3.0834920634920637,0.0,3.398589065255732,0.9874159080213444,1.0,0.3013944088188839,3.206422078,2.523935948444445,0.6776168463333333,0.9180776014109348,0.8799823633156966,Correlation,Correlation,Correlation,no_discretization,plain,0.0,0.0080193666320337,0.036554031403373,3.018461712712472,14.430869689661812,5.7759078170544855,8.724168218868266,0.5601946020959708,0.0110869197255747,0.0,0.0652935078893522,1.116635117947956,0.8330384155676394,0.2926976680316141,0.0995595124830025,0.1375157620422318,0.3108863043425255
0,pbc,0.0,0.1468259524041413,0.1471996519386708,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.5252659574468085,1.095716847313775,0.0859120305555555,0.0773998371111111,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,at_least_M-of-N,0.0,0.0100802059494776,0.0367658839587709,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0757978723404255,1.4825685768831078,0.0290775751714271,0.0514541063564024,0.0,0.0,0.5227393617021276
0,pbc,0.0,0.1410160427112409,0.1438529857356791,7.777777777777778,21.55555555555556,0.8143253968253967,1.9164682539682536,2.67310405643739,0.9990921030749308,1.0,0.3827334550203833,5789.251118056889,5731.407834826445,57.82574166199999,0.9888888888888888,0.9888888888888888,Correlation,Correlation,Correlation,no_discretization,complex,0.0,0.0040154552581634,0.0322736541302126,2.223610677354389,10.596120883501555,6.666666666666667,6.595452979136459,0.9219179316281576,0.0027072478029468,0.0,0.0482456616546899,2032.557160198126,2016.140904645497,16.642753167363736,0.0333333333333333,0.0333333333333333,0.3773845127013689
0,pbc,0.2833333333333333,0.1449279076920239,0.1537773875867921,2.4444444444444446,3.2222222222222223,0.8333333333333333,0.0,1.1296296296296295,0.9998845983412616,1.0,0.4666568163908589,0.40451094839308,0.1122790766666666,0.1234774342222222,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,exact_M-of-N,3.6438685181792407,0.0037099077202932,0.0438495994420477,1.3333333333333337,3.6666666666666665,0.0,0.6666666666666667,0.3888888888888888,0.0003462049762157,0.0,0.1000295508274231,0.2929407813625553,0.0846873921580401,0.1726167459167746,0.0,0.0,0.469991134751773
0,pbc,0.0,0.1464166092750664,0.1514039675641168,8.0,14.444444444444445,1.8113170163170165,0.0,1.8181300181300184,0.9946668469147666,1.0,0.4093616111545312,446.9006603083333,314.398387074,132.4941925673333,0.9861111111111112,0.9861111111111112,Correlation,Correlation,Correlation,no_discretization,plain,0.0,0.0096273942972823,0.03858467005532,3.1622776601683795,5.981452814975453,0.5,5.634713834792322,0.3560879166117258,0.0159988675538115,0.0,0.091222016758798,333.89926969010924,235.1208419194472,98.85321224700122,0.0416666666666666,0.0416666666666666,0.4061243890311205
0,std,0.166653406090477,0.1985792330235184,0.2182064799411439,18.11111111111111,74.55555555555556,2.047308855141807,1.7669947192395707,3.928336038908122,0.964565750896415,1.0,0.1380106619138704,18.901275714238484,4.5869219387777775,10.902253606444445,0.7399321231357844,0.5483542747615975,Correlation,Correlation,Correlation,no_discretization,at_least_M-of-N,2.8185890875479607,0.005025560339869,0.0528237041206496,8.738484485945554,43.353520938647854,19.71533526076705,22.767545127024807,0.5701200678018988,0.0159140557124936,0.0,0.0456680045376537,12.778085540453056,2.757198438012159,7.764451409751368,0.1298777746856832,0.1635496326716841,0.132972541637328
0,std,0.0,0.1959014399386809,0.2148570108332859,20.88888888888889,100.77777777777776,0.5671522731081554,4.069453395188689,4.641990903673911,0.9581450290752364,1.0,0.1175500735557948,877.1229835152222,607.2901140844444,269.7935730233333,0.6889149581960039,0.448941399921792,Correlation,Correlation,Correlation,no_discretization,complex,0.0,0.0042493364060671,0.040028990287597,6.827233049421348,48.494272284925,10.85254706406647,34.76748161397051,0.7143061139012151,0.0166900518040136,0.0,0.0357364275184228,437.7480498924048,315.40500085046745,123.349470379134,0.1248771021190212,0.1717370969786012,0.114816930411953
0,std,0.2862947810703228,0.2017870046080512,0.2158343058095523,11.88888888888889,45.44444444444444,1.7923061329795076,1.6037643127426406,3.605405807547191,0.9789128461971082,1.0,0.1874743000466427,12.610734515719944,2.7598919157777777,6.379453488888888,0.8489094468196635,0.6991546131123015,Correlation,Correlation,Correlation,no_discretization,exact_M-of-N,5.600099205470481,0.0040030198178737,0.0440686314836725,6.392269636921702,30.74537002180617,12.541043727608074,15.658685910524053,0.6956114449248803,0.0154261651238261,0.0,0.0505927034865864,9.087403014772596,1.5392100297765532,4.282144169154997,0.160270408203691,0.2528629376722072,0.1836240219407127
0,std,0.0,0.1987025280937776,0.2092088047779954,12.22222222222222,57.77777777777778,4.48448717948718,0.0,4.671916971916972,0.9936245512111714,1.0,0.2190014378447902,9.433367902444443,5.519575565555555,3.897996321,0.9618386243386242,0.9074938949938952,Correlation,Correlation,Correlation,no_discretization,plain,0.0,0.0043740754386603,0.0422817997713604,3.270236145058097,19.885784984366207,3.993049516903647,15.580436450882884,0.7931171605769155,0.002582859880581,0.0,0.0323807679504544,2.748490125764244,1.6833051853584888,1.1493461612118383,0.0509341280414706,0.0980462115413252,0.2184304079843619
0,uis,0.0666666666666666,0.0983260429015787,0.1542164617561369,4.555555555555555,8.88888888888889,0.9166666666666669,0.7952380952380953,1.865079365079365,0.999999871907816,1.0,0.3921679347211262,6.07326873143514,0.733423425888889,1.7567688193333335,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,at_least_M-of-N,0.4409585518440984,0.0224056942743605,0.0864748912473004,1.740051084818425,4.8074017006186525,3.0867098629086893,2.088327347690278,0.393262777599022,3.8359433674361633e-07,0.0,0.1627908281879908,4.913093462332491,0.4891954372721767,1.4790550315413251,0.0,0.0,0.40439901769689
0,uis,0.0,0.1135808443672998,0.1821509625607457,11.77777777777778,63.44444444444444,0.7113329317741083,4.34143106893107,5.259268509268509,0.9904846008108056,1.0,0.189318893927333,8926.43138093911,8854.40357292389,72.00641172711113,0.9246185005988928,0.8733070669345179,Correlation,Correlation,Correlation,no_discretization,complex,0.0,0.0080083824263063,0.0608616503783182,3.492054473292827,24.15114444033197,8.560244025597505,15.438947862827671,0.9318788639689192,0.0063938692451847,0.0,0.0575529385289926,3296.780284832701,3269.6341682458847,27.18356085639608,0.0587444298207086,0.1251440881187436,0.1900974292450244
0,uis,0.1726190476190476,0.0984595756321274,0.1590629018901331,5.111111111111111,10.666666666666666,0.97,0.8085714285714285,2.0198412698412698,0.9980052745018032,1.0,0.3792335638840198,6.01704806751675,0.8500542772222223,1.6805009716666666,0.9841269841269842,0.9841269841269842,Correlation,Correlation,Correlation,no_discretization,exact_M-of-N,1.301708279317776,0.0228618910959901,0.0956170401614423,1.4529663145135578,4.415880433163924,1.964971020425266,2.7284509239574835,0.386904761904762,0.0039136858380327,0.0,0.1342282316739949,4.996052132573748,0.5326980086758963,1.254438843990085,0.0476190476190476,0.0476190476190476,0.3776036437890541
0,uis,0.0,0.1202636189685167,0.1734583908729144,10.666666666666666,35.44444444444444,2.8275935828877,0.0,3.062953060011884,0.9954240192636928,1.0,0.3052993228070029,24.922078732000003,19.629266638666667,5.282031137111112,0.975084175084175,0.975084175084175,Correlation,Correlation,Correlation,no_discretization,plain,0.0,0.0137000868142698,0.0514039878406541,4.847679857416329,20.16873267654113,1.4240006242195884,18.21476812308567,0.8042221898112906,0.0059180092779238,0.0,0.0794345645903495,15.219481074081989,11.3541502555109,3.908979236605968,0.0505656202455912,0.0505656202455912,0.3149720932290053
0,whas1,0.1733333333333333,0.21760468483793,0.2197456741559708,2.888888888888889,5.0,0.8733333333333333,0.525,1.5685185185185186,0.998334524128494,1.0,0.4717367169902774,0.5183198716905382,0.1434494626666666,0.1009915988888888,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,at_least_M-of-N,0.5,0.0079168365382357,0.0459441450960715,1.1666666666666667,3.570714214271425,1.509230856356236,2.4720661623652207,0.6491685090070373,0.0033085354709712,0.0,0.1252863872242844,0.5574953639200902,0.1838951312212533,0.1368111962299293,0.0,0.0,0.4622073870926353
