model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,bmt-ch,0,0.1416035749665987,0.1399507589945405,11,26.0,2.3636363636363638,0,2.3636363636363638,0.9416326254643804,1.0,0.1468531468531468,24.071260472,18.14276963,5.919532394,0.5454545454545454,0.4545454545454545,Correlation,Correlation,Correlation
