dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),rules_per_example (train)  (std),rules_per_example (test)  (std),voting_conflicts (train)  (std),voting_conflicts (test)  (std),negative_voting_conflicts (train)  (std),negative_voting_conflicts (test)  (std)
sonar,4.111111111111111,0.6631313131313131,0.9693138279345176,0.665079365079365,0.9691280767626199,32.0,57.0,1.7848353816774614,0.5708145899847117,0.9928108312831677,0.08706161770207381,1689924885.6264102,0.05288809955555555,0.005576151888888855,2.718458047306608,2.628306878306878,17.11111111111111,8.333333333333334,12.222222222222221,5.222222222222222,C2,C2,C2,no_discretization,at_least_M-of-N,3.48010216963685,0.090040038028188,0.045710385187164665,0.09141120866882126,0.046977020836853775,4.2130748865881795,12.649110640673518,0.3162137265213555,0.013879112132959615,0.006600701646361807,0.02228354884702079,31.82425851506814,0.007715558422048235,0.00263862939377025,0.41122251249719627,0.5123813457640944,14.477952586989332,2.449489742783178,11.551815634108971,2.048034287907418
