dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
ele-1,0.26816971597682415,0.17979338281229715,3154595130693.1934,0.8254734933080834,0.5534356153644537,31545951306.931934,0.8477489311719,-0.19472100495462685,0.004880171040133742,0.000620751381378938,0.0036541813768522675,0.022283817536127386,0.0028344724814333947,3.6541813768522675e-05,0.05556287030941409,0.9989831570757106,437,873,112.62084765177549
