model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,autos,3,0.7103174603174603,0.9424808429118774,0.6666666666666666,0.9402173913043478,40,93.0,2.325,0.6252283684500384,0.9800601650601651,0.0580163043478261,1689441359.854862,0.35780980799999995,0.011106785000000001,2.3206521739130435,2.238095238095238,21.0,6.0,19.0,6.0,C2,C2,C2
