model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
plain,no_discretization,heart-c,0,0.8303571428571428,0.9119939380818358,0.8333333333333334,0.9157509157509157,54,215.0,3.9814814814814814,0.6381631034133536,0.9758214968270537,0.18538868538868525,0.089989425,0.136012305,0.00962811,10.010989010989011,10.133333333333333,44.0,11.0,21.0,6.0,C2,C2,C2
