model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,whas1,0,0.1887738334903917,0.2617693408043778,5,10.0,2.0,0.0,2.0,0.9812613500059282,1.0,0.2812933025404157,23.320445584,20.359574915,2.956597413,0.8,0.8,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.215187915569215,0.3058734458330211,3,7.0,2.3333333333333335,0.0,2.3333333333333335,0.9691842610900632,1.0,0.3356428021555042,15.536287702,13.496420946,2.032936802,0.6666666666666666,0.6666666666666666,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.1923772107836263,0.1842924684417741,4,4.0,1.0,0.0,1.0,0.999999999999745,1.0,0.4157043879907621,35.148505514,29.79120098,5.353348824999999,1.0,1.0,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.1890307484329506,0.2600267801123532,4,5.0,1.25,0.0,1.25,0.9999999999729366,1.0,0.3804849884526559,15.980136697,14.101042536,1.875019338,1.0,1.0,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.1963338772885559,0.1117788884660708,4,5.0,1.25,0.0,1.25,0.9999999999999876,1.0,0.3510392609699768,29.939845124,26.367476429,3.568417163,1.0,1.0,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.2110038839308984,0.221401797013189,9,18.0,2.0,0.0,2.0,0.9805888874569176,1.0,0.3859379009494483,123.302567979,101.004798791,22.292485076,0.8888888888888888,0.8888888888888888,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.210991350473089,0.2095791289303518,4,5.0,1.25,0.0,1.25,0.9999999999999972,1.0,0.4035796766743648,50.91284487,43.50901936,7.399300126,1.0,1.0,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.2089888677691814,0.1257887775499924,5,7.0,1.4,0.0,1.4,0.9999999999999964,1.0,0.386111111111111,64.037492568,52.798506622,11.234243817,1.0,1.0,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.1928296624416888,0.150642937512901,5,7.0,1.4,0.0,1.4,0.9999999999999892,1.0,0.3491916859122401,61.875770048,52.274833377,9.596539022,1.0,1.0,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.2097434813339146,0.1996118855823715,6,9.0,1.5,0.0,1.5,0.9899797128337184,1.0,0.3733641262509622,69.085751145,54.74271234,14.338435392,0.8333333333333334,0.8333333333333334,Correlation,Correlation,Correlation
