dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),rules_per_example (train)  (std),rules_per_example (test)  (std),voting_conflicts (train)  (std),voting_conflicts (test)  (std),negative_voting_conflicts (train)  (std),negative_voting_conflicts (test)  (std)
ecoli,2.4444444444444446,0.7187226001511716,0.9006834614835051,0.8388789859378094,0.9584750969578196,48.888888888888886,165.33333333333334,3.391204023314797,0.7647291477130784,0.9754031518749114,0.1252111695238338,1689345400.2784176,4.839671635444445,0.0340685155555555,6.106074404349927,5.883343236284413,26.444444444444443,6.222222222222222,17.0,4.444444444444445,C2,C2,C2,no_discretization,at_least_M-of-N,1.5898986690282426,0.1674242829388338,0.0347793671684607,0.049874608390775,0.0108375534048589,4.136557881996953,11.4564392373896,0.2147963898852923,0.0147916861241614,0.0080469792617789,0.0132543451125241,60.46275016176684,2.058177165736326,0.0086304589481957,0.6838735927891308,0.687248632160797,7.160850352980279,3.5978388574871505,4.5,3.4681086744474685
ecoli,0.0,0.7282464096749811,0.8830731590618313,0.8454149336502277,0.9437741787423776,43.55555555555556,134.88888888888889,3.1048939846834167,0.761725405246503,0.9614740574437316,0.1353441710379838,0.292168157,1.0120150218888888,0.0088856285555555,5.905176831148899,5.899584076054664,45.77777777777778,8.777777777777779,37.333333333333336,6.888888888888889,C2,C2,C2,no_discretization,complex,0.0,0.1462099983949026,0.0373323330656317,0.0575179050871521,0.0096112238567479,3.126943839882286,8.477093317353013,0.2126890228800035,0.0108478680266463,0.0067007604747423,0.0131008029212684,0.0439753638884835,0.1269641181819465,0.0014355413202229,0.7799028169521113,0.7766089716912662,4.841946348777984,2.333333333333333,5.291502622129181,2.204792759220492
ecoli,8.666666666666666,0.7373544973544974,0.8855676478256111,0.8486829075064368,0.9448815742501404,46.888888888888886,139.88888888888889,2.9807700907974124,0.7575981403060948,0.9659282641599996,0.1296282482847038,10.837196906407677,3.112617446222222,0.0481682444444444,6.067180779888144,5.994949494949495,44.22222222222222,7.888888888888889,30.666666666666668,5.444444444444445,C2,C2,C2,no_discretization,exact_M-of-N,2.7386127875258306,0.1575617711694405,0.0393100193126314,0.0508075679968462,0.0124490352985689,4.106228331584973,16.351180725290487,0.1684855274675299,0.0140217829027841,0.0091551700969664,0.014736233561008,1.7164297132046724,0.8758079255450318,0.0166321430175238,0.76056070870644,0.7674248363078015,9.588766575761683,2.571208103423585,8.916277250063503,2.603416558635552
ecoli,0.0,0.7438359788359787,0.8749149639249867,0.8519508813626461,0.9367873873480064,48.22222222222222,184.88888888888889,3.83589782471084,0.7677740921968311,0.9555857939087594,0.1471525252910893,0.0564995288888888,0.2648718179999999,0.0277240051111111,7.087367677165067,7.12774806892454,47.22222222222222,9.22222222222222,36.77777777777778,7.111111111111111,C2,C2,C2,no_discretization,plain,0.0,0.1555218491186789,0.0335653462890545,0.0521741514611688,0.0062963314608047,3.6666666666666665,13.467037948677175,0.1023697896764655,0.0127716122239065,0.0049199525574311,0.0085121276817705,0.0025282930712957,0.014666289505413,0.0041291719814244,0.5607326334242483,0.7675848705318044,6.666666666666667,2.223610677354389,4.1466184348749096,2.0275875100994063
flag,8.11111111111111,0.5722222222222223,0.9756354985039088,0.6979532163742691,0.9815252691114762,47.77777777777778,114.33333333333331,2.3912426864054286,0.579908720855054,0.9961745395979968,0.0517494469110138,1689345146.8702376,0.3300215505555555,0.0152704638888888,2.472286079182631,2.5116959064327484,6.888888888888889,5.666666666666667,4.0,2.6666666666666665,C2,C2,C2,no_discretization,at_least_M-of-N,3.9193253387682825,0.1395263150541595,0.0186961086429172,0.1127960691530262,0.0121135433467084,1.9860625479688307,9.192388155425116,0.132902061162448,0.0060922943540898,0.0034219732068202,0.0075835091396091,10.827394057238692,0.1867587087141486,0.004728940920247,0.3694211816755273,0.3702494833237558,6.392269636921702,2.598076211353316,4.5,1.118033988749895
flag,0.0,0.550925925925926,0.9799588989316456,0.6640350877192982,0.9853712826126618,38.11111111111112,93.77777777777776,2.4592572230569667,0.5906236599053127,0.9968055205188846,0.0546723193352381,0.5940243523333333,1.2639640022222225,0.0071436263333333,2.083973727422004,2.0730994152046787,3.2222222222222223,5.222222222222222,2.2222222222222223,2.888888888888889,C2,C2,C2,no_discretization,complex,0.0,0.1595953602469247,0.0141706577754511,0.1291821171470019,0.0076102326971506,1.3642254619787415,6.339908867203413,0.1048397287796168,0.0046697090488175,0.00127016620502,0.0027294509326999,0.1698093520547363,0.3394341174952606,0.0031000734711255,0.1354220352997111,0.297137712605427,1.6414763002993509,2.279132388529557,1.092906420717,1.4529663145135578
flag,15.77777777777778,0.570679012345679,0.9665805523771982,0.685672514619883,0.9751614668856048,46.333333333333336,107.44444444444444,2.3199222661923824,0.5821432708735921,0.9972448599338304,0.0526186478678942,1.43121427959866,0.2400991173333333,0.0178679356666666,2.431705893085203,2.430994152046784,4.777777777777778,6.444444444444445,1.7777777777777777,3.2222222222222223,C2,C2,C2,no_discretization,exact_M-of-N,3.767551518485772,0.1247923515339451,0.0200329925740616,0.1269454639427324,0.0169671522059253,1.9364916731037085,6.63534307913146,0.1303281479077219,0.0065076927560581,0.0020331980842372,0.0062864708904563,0.2655486598679973,0.0855410264396968,0.0067703108645478,0.2406258019401859,0.2223364107206998,3.929942040850532,2.242270674512285,1.9860625479688307,0.97182531580755
flag,0.0,0.5851851851851851,0.978053385958484,0.7084795321637427,0.9866301769750044,45.55555555555556,136.11111111111111,2.990481391596351,0.5725539380350161,0.9953200318550238,0.0424057601297604,0.0590474085555555,0.1560530249999999,0.0089958576666666,1.9262689290275492,2.011403508771929,1.3333333333333333,4.555555555555555,1.2222222222222223,2.888888888888889,C2,C2,C2,no_discretization,plain,0.0,0.1271345525199363,0.0116834976124541,0.0997727488637065,0.0070210331940224,2.6034165586355518,6.60387091871965,0.1012543351589543,0.005095439736933,0.0041750777984098,0.0031164405008547,0.0153682568204378,0.0417029611117142,0.0013618506266336,0.0901763535089812,0.3340550819609448,1.2247448713915892,1.8782379449307745,0.9718253158075502,1.2692955176439846
glass,4.222222222222222,0.5809082892416225,0.9434168621041076,0.6366041366041366,0.960729106697371,48.22222222222222,134.66666666666666,2.787143148737803,0.6105472823554899,0.9831771829998434,0.0584500769758192,1689345079.849601,0.7790875833333332,0.0170517932222222,2.8226857848781424,3.0413660413660413,18.0,7.666666666666667,10.333333333333334,4.666666666666667,C2,C2,C2,no_discretization,at_least_M-of-N,2.0480342879074183,0.1064495119036067,0.0397173908739091,0.0689373079363605,0.0243396476445502,2.1666666666666665,19.880895352071043,0.3310693194847663,0.0120761625966672,0.0116538369800647,0.0057452629160916,12.66986500161517,0.4860928473609753,0.0041937241479338,0.3567446622034828,0.7874203661093186,15.083103128998356,2.179449471770337,15.835087622113116,2.1213203435596424
glass,0.0,0.5871252204585538,0.9724312204947092,0.6786916786916787,0.9844049846478604,31.22222222222222,60.55555555555556,1.9448583442882663,0.6631539839781495,0.9957430412088748,0.0683480924241803,1.698376964888889,3.819803888111111,0.0058281693333333,2.126298335252351,2.235690235690236,4.333333333333333,6.666666666666667,3.888888888888889,3.6666666666666665,C2,C2,C2,no_discretization,complex,0.0,0.1530708782870518,0.0203451857386196,0.1019277784682427,0.0113544621392417,1.922093765778466,6.5404722901161945,0.2386823296534811,0.0127589423939246,0.0029705713553196,0.0079916993010204,0.4931951510611813,0.8066262709231127,0.0017815489620324,0.1950309983126653,0.4794267786921089,4.924428900898053,2.0,4.85912657903775,2.2912878474779204
glass,12.77777777777778,0.5774029982363316,0.9087517049343324,0.6582491582491583,0.9318748800614086,47.333333333333336,114.0,2.4075763206319225,0.5974512284557731,0.9662703089036978,0.0648376532731201,0.9736003345913358,0.3409746272222221,0.0191929424444444,3.070020149683362,3.257816257816258,33.888888888888886,8.88888888888889,16.666666666666668,5.555555555555555,C2,C2,C2,no_discretization,exact_M-of-N,2.9907264074877267,0.0934885202741837,0.0428634966280813,0.068391456422498,0.0309100108214255,2.179449471770337,11.575836902790224,0.2108408056415653,0.0164981496386003,0.0162039133051238,0.0091327406333668,0.4891954149056687,0.1778573748557423,0.0022850987293574,0.4538060109130422,0.7459202679346238,15.822803516163344,3.407508050043479,15.945218719101977,3.811532208676424
glass,0.0,0.6129409171075837,0.9661345090213378,0.6991341991341992,0.9746000047975436,46.888888888888886,169.66666666666666,3.61784755770263,0.6526831274480541,0.9937016462210274,0.0718033488230837,0.0800048221111111,0.2939187931111111,0.0209223179999999,3.36966872961044,3.406204906204906,7.333333333333333,5.666666666666667,3.888888888888889,3.555555555555556,C2,C2,C2,no_discretization,plain,0.0,0.1509442379940655,0.0171357176296165,0.0729536776898386,0.0125922774215604,1.3642254619787415,12.519984025548917,0.2328204224667706,0.0042834594602603,0.0029865363411766,0.0062272737591054,0.0301775288414305,0.1406997213722658,0.014280166199387,0.341124515021181,0.8132056524760621,3.24037034920393,2.345207879911715,3.0595932917809696,2.1278575558006176
hayes-roth,4.333333333333333,0.7617283950617284,0.8864853581439732,0.73992673992674,0.8718606086502397,13.444444444444445,30.55555555555556,2.2432336182336186,0.5335653121643188,0.8458221215768993,0.2046770250907837,1689345041.9969988,0.1150530604444444,0.0026836308888888,2.7199749956479766,2.7045177045177047,58.55555555555556,6.777777777777778,36.333333333333336,3.4444444444444446,C2,C2,C2,no_discretization,at_least_M-of-N,2.06155281280883,0.1260892187448088,0.0183530884386475,0.1144652014065915,0.0154372213925367,1.509230856356236,9.26162932629987,0.5400812084629377,0.0674467524462272,0.0615082964929559,0.0372226753167365,1.989586871681325,0.0371327369218395,0.0017105816734338,0.3442597402988308,0.3259610207061847,26.66510412088762,3.5978388574871505,19.32614809008769,1.8782379449307745
hayes-roth,0.0,0.8074074074074074,0.8974950796206834,0.7826617826617827,0.8812214151197202,17.555555555555557,54.333333333333336,3.098039215686274,0.5969556866432574,0.925194527845408,0.156805730693973,0.049311779,0.1011297704444444,0.0070184776666666,2.7423997847726667,2.733821733821734,28.77777777777778,4.333333333333333,12.22222222222222,2.6666666666666665,C2,C2,C2,no_discretization,complex,0.0,0.0970236066476276,0.0121073461630441,0.1008324513443282,0.0140301739766471,0.881917103688197,2.23606797749979,0.1183881659752252,0.0074056265720918,0.0117166002552872,0.0153234614588727,0.0163952529695295,0.0319144765331949,0.0023760464006936,0.1682640306593814,0.2142172176928113,1.986062547968831,2.4494897427831783,3.492054473292827,2.6457513110645907
hayes-roth,6.333333333333333,0.7135802469135801,0.7923898133237908,0.7228327228327229,0.7960800139264745,10.444444444444445,14.333333333333334,1.380808080808081,0.4898112455557529,0.7852412789262357,0.2894067916500618,0.1883765591515434,0.0578315536666666,0.0018825708888888,2.996217696117996,2.9059829059829063,60.44444444444444,6.888888888888889,40.44444444444444,3.888888888888889,C2,C2,C2,no_discretization,exact_M-of-N,1.8027756377319943,0.1176909766328566,0.0394196077219165,0.0998168498168498,0.0239625559176112,1.3333333333333333,3.4641016151377544,0.3317489896033546,0.028890919967365,0.0225827244994891,0.0271214506389134,0.0457332450410752,0.0159404738740225,0.0008127725400997,0.2337454403228739,0.3253081876494821,4.693375946776241,1.7638342073763935,8.917834814447831,1.0540925533894598
hayes-roth,0.0,0.7037037037037037,0.9224548219717305,0.7173382173382172,0.9102058902657107,21.11111111111111,44.333333333333336,2.100636692741956,0.4296669798943889,0.8118252577179514,0.1397019879866453,0.03213956,0.0501036259999999,0.0125892753333333,2.9455997088100774,2.9316239316239314,93.44444444444444,10.11111111111111,59.22222222222222,5.555555555555555,C2,C2,C2,no_discretization,plain,0.0,0.1717736092637811,0.0094563875841005,0.1458662147162046,0.0110309855048641,1.1666666666666667,3.1224989991992005,0.1026225521164063,0.0199825708321395,0.0227627842328043,0.0123919382449755,0.0042267324905307,0.00748790997147,0.0019902814480167,0.2705561219257562,0.4450474079465498,11.695203195232557,1.9002923751652296,9.364531191920095,2.068278940998476
heart-c,4.0,0.8113104216045391,0.9614075469710888,0.8166069295101553,0.9625065838301132,62.333333333333336,174.0,2.788278718629742,0.5917736639549687,0.9933140179525198,0.1037405664431784,1690195209.3494904,1.887132852777778,0.0149946544444444,6.475286695874932,6.336678614097968,16.555555555555557,8.777777777777779,8.333333333333334,4.444444444444445,C2,C2,C2,no_discretization,at_least_M-of-N,2.0615528128088303,0.0554834454341229,0.0064713267737738,0.0582511712916395,0.0060476295424371,2.29128784747792,15.1657508881031,0.163350959196792,0.007973109731706,0.001880193673012,0.0095292655993454,35.783010248092374,0.66052867149827,0.0044110187476747,0.7525881032216555,1.2558331287089086,4.876246279442598,2.10818510677892,3.1622776601683795,2.351122663277647
heart-c,0.0,0.8189551461610285,0.9504147212811426,0.8240143369175627,0.9511075797840502,37.44444444444444,123.55555555555556,3.2900422024462395,0.6327525848001979,0.986596137381298,0.1557516909251513,2.178153380111111,3.6652495532222233,0.0092646287777777,5.810762766645119,5.839904420549583,21.33333333333333,9.555555555555555,11.77777777777778,4.777777777777778,C2,C2,C2,no_discretization,complex,0.0,0.0575034493414806,0.0095612638578597,0.059938400567942,0.0089345008763075,3.5039660069381067,16.815997674172586,0.2070901138069411,0.0085278831886129,0.0033096557686569,0.0113780835255553,0.5127232591263454,0.9653667549158284,0.0025681599005258,0.4392462001170038,0.7368642811233047,5.454356057317857,3.045944480416177,3.4560735588879536,1.986062547968831
heart-c,12.88888888888889,0.8136155103066868,0.9494338035805884,0.8167264038231781,0.9502726304196892,61.0,151.55555555555554,2.478497638437552,0.589188507523667,0.9905168969558892,0.1056540853819136,5.39815632502238,0.9290940305555556,0.014234231111111,6.456877409083291,6.280167264038232,24.77777777777778,9.22222222222222,14.333333333333334,4.222222222222222,C2,C2,C2,no_discretization,exact_M-of-N,3.218867985971327,0.0579333404380943,0.0131556774826744,0.0625994667201162,0.0123741022416936,2.449489742783178,17.763101581024014,0.1956748164503818,0.0084690255380397,0.0017933564690464,0.0090584960281698,1.990153176817298,0.3052486508660177,0.0023501312003993,0.7335218272417231,0.9997840718301756,6.666666666666667,3.419714088113865,4.898979485566356,2.223610677354389
heart-c,0.0,0.8177453673777203,0.9285317395767708,0.8241338112305854,0.9319576121046708,56.0,229.55555555555557,4.095280169458058,0.6298356499744037,0.98058931148834,0.1667492803572237,0.1112736314444444,0.1692068292222222,0.011691395111111,9.3178314060667,9.326403823178016,37.66666666666666,8.11111111111111,12.666666666666666,3.0,C2,C2,C2,no_discretization,plain,0.0,0.0485538498970203,0.0098136555052164,0.0489545906492206,0.0092905317642512,6.0,27.23559762108733,0.1535511751043586,0.0066115802217889,0.0036576872530256,0.0109896408396733,0.0444616573532877,0.0700767679390628,0.0021914867163957,0.962649954526592,2.089218473001638,7.262919523166975,2.3687784005919825,5.361902647381805,2.1213203435596424
heart-statlog,1.4444444444444444,0.7722222222222221,0.9727366255144032,0.7818930041152262,0.973479652491998,59.77777777777778,158.66666666666666,2.6523170899449937,0.5898810372912043,0.9948929671671456,0.0992709541610234,1689345257.5513017,1.6809026955555555,0.0125588504444444,5.925468678555098,5.934156378600823,10.22222222222222,8.88888888888889,4.888888888888889,4.222222222222222,C2,C2,C2,no_discretization,at_least_M-of-N,1.6666666666666667,0.0712000312109794,0.0037357155669475,0.0679012345679012,0.003629288492544,3.562926387738658,14.671400751121212,0.1535774607426616,0.0045827239837589,0.0018864953143664,0.0058723503098566,31.13889941889021,0.7787149270758948,0.0029097798527159,0.3599320347495659,0.7106812400976071,4.465920335658088,1.964971020425266,1.7638342073763935,1.6414763002993509
heart-statlog,0.0,0.7953703703703704,0.9560699588477366,0.8024691358024691,0.9574759945130314,35.22222222222222,111.88888888888889,3.17635331443381,0.63427201724069,0.988941300466124,0.1547075288109063,1.370242137333333,2.207677668666667,0.0085798291111111,5.441700960219478,5.584362139917696,16.555555555555557,8.88888888888889,7.222222222222222,3.6666666666666665,C2,C2,C2,no_discretization,complex,0.0,0.0601085694677289,0.0153764428482483,0.0585606974105255,0.0144032921810699,1.7873008824606014,8.31330927555995,0.1698324724491048,0.0105853693288866,0.0035507872547999,0.0131112996007625,0.2367346098722405,0.2512235554684631,0.0020698803358624,0.431995872523048,1.0353454751966669,5.614960175974339,2.571208103423585,3.2317865716108862,1.8027756377319948
heart-statlog,11.555555555555555,0.7861111111111112,0.9486625514403292,0.794238683127572,0.9510745313214448,58.55555555555556,136.11111111111111,2.3200932462606394,0.5855139134298903,0.9912212374616252,0.1023194725520423,5.326896508534749,0.8121813205555555,0.0117722269999999,5.98079561042524,5.9794238683127565,18.0,9.444444444444445,9.444444444444445,4.666666666666667,C2,C2,C2,no_discretization,exact_M-of-N,3.2446537223219645,0.0734799670356183,0.0100912239038714,0.0719870604301889,0.0101731117792807,3.9721250959376615,16.312912404322876,0.1737330562527584,0.0062364711638281,0.0026812261121353,0.0079424108315655,2.8027573480200685,0.4114259564669725,0.0027463499939545,0.4777607636191732,0.8914144505241441,6.98212002188447,2.455153310442706,6.463573143221772,1.8708286933869709
heart-statlog,0.0,0.8203703703703703,0.9352880658436216,0.8271604938271605,0.9396433470507544,55.55555555555556,227.11111111111111,4.093612218932663,0.636836533888362,0.9857617727890422,0.1660675710932571,0.0844757796666666,0.1292597703333333,0.0103246132222222,9.18198445358939,8.971193415637861,24.0,7.555555555555555,14.666666666666666,4.333333333333333,C2,C2,C2,no_discretization,plain,0.0,0.0883992591164976,0.0083261857779112,0.0868595511078413,0.0074188297849053,4.901813723284247,20.34972017279626,0.2356620253264248,0.0125507996684245,0.0024541248319489,0.0170945837543418,0.0065433566643136,0.0089040682825785,0.0009444349844961,0.7515438162532873,1.265206243018249,3.8078865529319534,2.242270674512285,3.5,1.6583123951777
hepatitis,8.333333333333334,0.6641737891737891,0.9463593015317154,0.8162037037037035,0.9761105401393172,20.77777777777778,49.11111111111112,2.3713111507229154,0.6901783504800134,0.9913151280437648,0.2673562237812115,1689747439.5776377,0.0541303553333333,0.0032637454444444,5.514240036542194,5.664351851851851,6.222222222222222,3.4444444444444446,0.4444444444444444,1.0,C2,C2,C2,no_discretization,at_least_M-of-N,2.39791576165636,0.2217092719721002,0.0254183324237769,0.1411209532875615,0.0118894097061374,2.048034287907418,5.182770601822071,0.2146606504121215,0.0213042726215141,0.0095930493997025,0.0343516239192177,23.60073845132632,0.0224644846525544,0.0014004630943031,0.5538202830789244,0.7233971479360252,8.135996831639284,2.4037008503093262,0.7264831572567789,1.118033988749895
hepatitis,0.0,0.6264245014245015,0.9473603025327164,0.8226851851851851,0.9776921320086788,19.11111111111111,40.66666666666666,2.128937812941941,0.6729528611482569,0.9847566159154084,0.2517931710948504,0.5146617849999999,0.7477784006666667,0.0037289798888888,4.800650907845153,4.991666666666667,5.444444444444445,3.2222222222222223,0.8888888888888888,0.6666666666666666,C2,C2,C2,no_discretization,complex,0.0,0.168193749180807,0.0208374925747607,0.081466354866955,0.0083466448876645,1.4529663145135578,3.5,0.1117519667600767,0.0177352751894453,0.0072206839401792,0.0270310755116706,0.4819215719959816,0.4668230542299731,0.0015871000495745,0.5392669085315754,1.1813859416192305,1.3333333333333333,1.481365736219265,0.7817359599705717,1.118033988749895
hepatitis,7.0,0.6602564102564102,0.9737895867206212,0.8097222222222222,0.9856514788169464,23.22222222222222,51.44444444444444,2.21657757701236,0.6861050390001345,0.9913655238393309,0.2526875328647301,1.6944440205891926,0.0594134267777777,0.0034100558888888,5.8525865022267896,5.821296296296297,4.222222222222222,2.4444444444444446,0.5555555555555556,0.5555555555555556,C2,C2,C2,no_discretization,exact_M-of-N,2.0,0.161660515550237,0.0167622928282664,0.1116091269664906,0.0071880377064914,1.563471919941143,5.2228132053308,0.1786487203631601,0.0179158573000082,0.0051996658372277,0.0287432454019596,1.5233814362773286,0.0293679315216718,0.0009311343359105,0.6326064353472208,0.9090150453229348,3.032234233110042,1.509230856356236,0.8819171036881968,0.8819171036881969
hepatitis,0.0,0.6780626780626781,0.960315756867481,0.8291666666666666,0.9800730843896313,25.22222222222222,72.55555555555556,2.873241532130421,0.6637981447969141,0.9834743035817796,0.2382976848476447,0.0582297538888888,0.0907268989999999,0.0053696566666666,6.012538540596094,6.134722222222223,8.444444444444445,3.2222222222222223,3.0,0.6666666666666666,C2,C2,C2,no_discretization,plain,0.0,0.1277245712195328,0.0200547083334931,0.09356463155369,0.0093541687954503,0.97182531580755,7.81202776350531,0.2501482339804111,0.0105743540875787,0.004511740418067,0.0163985640831097,0.016101084531591,0.0263856598563681,0.0018814756392287,0.5013391704832472,1.2546804733786918,1.810463415200036,1.7159383568311666,2.549509756796392,0.8660254037844387
iris,2.111111111111111,0.9555555555555556,0.9810699588477368,0.9555555555555556,0.9810699588477364,6.111111111111111,9.666666666666666,1.5746031746031748,0.9389722965073332,0.9779195158600535,0.3218773270625122,1689345069.7035117,0.0635290216666666,0.0007571383333333,1.966255144032922,1.955555555555556,5.0,0.6666666666666666,5.0,0.6666666666666666,C2,C2,C2,no_discretization,at_least_M-of-N,1.0540925533894598,0.0471404520791031,0.0065327192865791,0.0471404520791031,0.0065327192865792,0.927960727138337,2.0,0.1492991943484845,0.0134498371918192,0.0080727331117577,0.0049271030727166,1.5322556751992602,0.0089217968109191,0.0005175806487688,0.2951624395509848,0.3815174380753198,3.278719262151,1.3228756555322954,3.278719262151,1.3228756555322954
iris,0.0,0.9629629629629628,0.9786008230452676,0.9629629629629628,0.9786008230452674,7.222222222222222,12.444444444444445,1.7213403880070546,0.9278296086929132,0.9792579977845964,0.3123652753282382,0.0436122453333333,0.083491289111111,0.0020120294444444,2.2559670781893004,2.2814814814814817,6.222222222222222,0.7777777777777778,6.222222222222222,0.7777777777777778,C2,C2,C2,no_discretization,complex,0.0,0.0351364184463153,0.00780809298807,0.0351364184463153,0.00780809298807,0.9718253158075502,2.068278940998476,0.1438016858806804,0.0159274681163092,0.0104897484896946,0.0062100130647506,0.0054446756297018,0.0116645039054763,0.0004959189400479,0.3099871918923854,0.3855411460643883,5.068968775248517,1.0929064207170005,5.068968775248517,1.0929064207170005
iris,2.333333333333333,0.9629629629629628,0.9794238683127574,0.9629629629629628,0.9794238683127572,5.666666666666667,7.777777777777778,1.3481481481481483,0.9226382135381636,0.9685110049690556,0.3277150695669213,0.1146553357442219,0.0631939178888888,0.0010720196666666,1.833744855967078,1.7999999999999998,8.0,1.2222222222222223,8.0,1.2222222222222223,C2,C2,C2,no_discretization,exact_M-of-N,0.7071067811865475,0.0351364184463153,0.0071987060430188,0.0351364184463153,0.0071987060430188,1.0,2.223610677354389,0.1838650983781655,0.0497516727170911,0.0395268058088196,0.0346234875835717,0.0154596113554036,0.008735728821611,0.000760246965842,0.2180821478197683,0.2260776661041756,14.67140075112121,2.048034287907418,14.67140075112121,2.048034287907418
iris,0.0,0.925925925925926,0.9761316872427984,0.925925925925926,0.9761316872427984,8.88888888888889,18.11111111111111,2.020911495911496,0.8384039267044383,0.9769917510580126,0.256010101010101,0.020375152,0.0274349317777777,0.0054534244444444,2.268312757201646,2.296296296296296,8.444444444444445,1.2222222222222223,8.444444444444445,1.1111111111111112,C2,C2,C2,no_discretization,plain,0.0,0.0846197011762656,0.0061728395061728,0.0846197011762656,0.0061728395061727,1.1666666666666667,3.822448313726572,0.1946811841399235,0.024662727864878,0.0091349849552951,0.01235701845211,0.0037877822302647,0.0069360366075239,0.0013924997617659,0.2509454762857507,0.2888888888888888,5.0771820705759385,1.3944333775567928,5.0771820705759385,1.1666666666666663
lymphography,10.11111111111111,0.8382936507936507,0.9823908158192786,0.8433862433862434,0.9674497188244242,23.444444444444443,64.55555555555556,2.7464014970536708,0.7117418384506722,0.983204355915951,0.1832789287549037,1689345065.9685578,0.1444825779999999,0.0045656075555555,4.313725856930884,4.273544973544974,15.22222222222222,3.2222222222222223,4.555555555555555,2.0,C2,C2,C2,no_discretization,at_least_M-of-N,3.822448313726572,0.1104626057830976,0.0051150334451924,0.0573628920621988,0.0099291850518229,1.6666666666666663,7.367345368433446,0.1435261675334304,0.0115871092862104,0.0078267711195348,0.0149731705781085,4.770515058562477,0.0489454588573865,0.0019708638637236,0.6047597309306357,0.993724957930061,9.0384979086375,1.7873008824606014,3.972125095937662,1.4142135623730951
lymphography,0.0,0.8043430335097003,0.9851692021688216,0.8359788359788359,0.9716143592812878,23.77777777777778,65.55555555555556,2.753256928256928,0.7078526646783062,0.987516016700794,0.1696274960396002,0.0981451687777777,0.2039796874444444,0.0059998994444444,4.038766069402361,3.993121693121693,9.555555555555555,2.7777777777777777,2.6666666666666665,1.8888888888888888,C2,C2,C2,no_discretization,complex,0.0,0.1495860837032299,0.0081466881037518,0.06713741581764,0.015406845000094,1.2018504251546631,5.960518247415889,0.1406554660905736,0.0092066585362736,0.0039406532415226,0.0117608015009956,0.0167822884090509,0.0245764922145872,0.001659801914366,0.4112152314889766,0.7919919171146926,3.320809807528545,1.563471919941143,1.8708286933869709,1.1666666666666667
lymphography,8.444444444444445,0.7611331569664903,0.9830110465384438,0.8216931216931217,0.9682913752041796,24.22222222222222,65.55555555555556,2.703781910521041,0.7225967481097562,0.987931088274401,0.1856612019587189,0.5910245842403836,0.1242127238888888,0.0036499968888888,4.5048192620855625,4.3544973544973535,9.555555555555555,2.6666666666666665,4.444444444444445,1.3333333333333333,C2,C2,C2,no_discretization,exact_M-of-N,1.4240006242195884,0.1949384426881207,0.0072527408101178,0.0993491036399117,0.013396898535356,1.563471919941143,5.876034187934731,0.1073423578728744,0.0091242185843793,0.0028435349712944,0.0092839433879234,0.0348856087060958,0.0254544734606695,0.0019196997349234,0.4567708835745463,0.7497509454623705,1.8782379449307745,1.7320508075688772,1.509230856356236,1.118033988749895
lymphography,0.0,0.7981701940035273,0.9755093745675938,0.7915343915343915,0.9515829374431104,25.666666666666668,68.77777777777777,2.67586781531226,0.6732732552407807,0.9675243199839336,0.1756169976765619,0.0443137285555555,0.1006131585555555,0.007102788111111,4.503709522562626,4.5285714285714285,26.444444444444443,4.333333333333333,14.333333333333334,3.0,C2,C2,C2,no_discretization,plain,0.0,0.1005747772866769,0.0054882579861348,0.0690795401491712,0.0100397076677388,1.4142135623730951,6.139580152131287,0.1150198381593265,0.0100352420148123,0.0065319768140202,0.0125696312130051,0.0044829611728795,0.0128213190196705,0.0026945440261202,0.3623000026709468,0.8363076173508182,9.302030841583884,1.5811388300841898,8.958236433584458,1.5811388300841898
monk-1,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.3333333333333333,0.8548387096774194,1.0,0.3548387096774193,1689345039.3986778,0.003445504,0.001102534,1.064516129032258,1.07,0.0,0.0,0.0,0.0,C2,C2,C2,no_discretization,at_least_M-of-N,,,,,,,,,,,,,,,,,,,,
monk-1,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.3333333333333333,0.8548387096774194,1.0,0.3548387096774193,0.02065648,0.029552221,0.001364585,1.064516129032258,1.07,0.0,0.0,0.0,0.0,C2,C2,C2,no_discretization,complex,,,,,,,,,,,,,,,,,,,,
monk-1,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.3333333333333333,0.8548387096774194,1.0,0.3548387096774193,0.0931274890899658,0.003738532,0.001009772,1.064516129032258,1.07,0.0,0.0,0.0,0.0,C2,C2,C2,no_discretization,exact_M-of-N,,,,,,,,,,,,,,,,,,,,
