Unnamed: 0,dataset,M-of-N count,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,plain conditions count,complex conditions count,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),plain conditions count (std),complex conditions count (std),conditions_count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),p / P,avg rule support
0,breasttumor,0.0789473684210526,0.2619773607545064,0.2067259108506468,139886015301233.06,0.5759991679287748,0.4536245294177073,1398860153012.3306,0.5579681548335589,-0.1590994887581892,0.2028065732761874,0.1539594113303083,60347181270244.57,0.4109641926684324,0.311996559783135,603471812702.4457,0.5879375367978618,0.0366161108293415,14.22222222222222,0.8267042606516289,1.192781954887218,34.22222222222222,2.0918267891952103,0.1561682930647293,0.7254451327332779,0.1925192448624082,0.3054114447699653,0.118168369111111,0.1583583694444444,0.0211640211640211,0.0158730158730158,C2,C2,C2,no_discretization,at_least_M-of-N,0.0,0.0255121506389101,0.0248451109251629,46285673383193.984,0.0951658761561604,0.0759522789567597,462856733831.9399,0.0501849594863576,0.117013226927962,0.0065226364188399,0.0078858273760212,7882448666123.822,0.0132072753463181,0.0163515304897048,78824486661.23819,0.1068169052999238,0.0349044787610744,7.742379766224623,18.049315160907845,6.59545297913646,23.434898003713275,0.7261773846126349,0.0685680324706712,0.0345815105112787,0.1540433986338235,0.2585861545362624,0.08660391316721,0.1611634635508284,0.0419960525565807,0.0336717514850736,657.2416960998685,0.1886283974875505
0,breasttumor,0.0,0.26105330380531,0.2084184224107876,141307525253976.4,0.5751257876273073,0.4590226721861242,1413075252539.7642,0.5381944444444444,-0.1527681683792681,0.2000701629749552,0.1498550943479986,61369049381715.27,0.4054296448400206,0.3036759963064181,613690493817.1526,0.5111111111111111,0.0620841927620404,17.555555555555557,0.2740648591174907,1.7202628920786815,36.888888888888886,2.043372615039281,0.4754085951429045,0.9301148441357032,0.0324537796974098,1.804793631,1.7549835952222226,0.040997346111111,0.7468270423533582,0.5359829287022271,C2,C2,C2,no_discretization,complex,0.0,0.0296614948618209,0.029105308639079,47928048429333.07,0.1075704023185917,0.0926446890417883,479280484293.3308,0.0696282290294516,0.1754804800763076,0.0050270047343469,0.0052759895322187,8628536314928.584,0.0105721906689774,0.0110522132930786,86285363149.28581,0.0333333333333333,0.0342426987847163,6.105553028004734,6.996030620605119,8.202303199576187,15.325178991160628,0.2032500189624969,0.0084383028954335,0.0150050087417894,0.0101219925888744,0.7503890228475137,0.7347545200225882,0.0169376910379855,0.1171965974125207,0.1389208925947412,367.4043385431771,0.0327672459841875
0,breasttumor,0.0833333333333333,0.2619773607545064,0.2067259108506468,139886015301233.06,0.5759991679287748,0.4536245294177073,1398860153012.3306,0.5579681548335589,-0.1590994887581892,0.2028065732761874,0.1539594113303083,60347181270244.57,0.4109641926684324,0.311996559783135,603471812702.4457,0.5879375367978618,0.0366161108293415,14.22222222222222,0.8577568922305764,1.1915538847117797,34.22222222222222,2.0918267891952103,0.1561682930647293,0.7254451327332779,0.1925192448624082,0.2962085670895046,0.1129958013333333,0.1565898655555555,0.0211640211640211,0.0158730158730158,C2,C2,C2,no_discretization,exact_M-of-N,0.0,0.0255121506389101,0.0248451109251629,46285673383193.984,0.0951658761561604,0.0759522789567597,462856733831.9399,0.0501849594863576,0.117013226927962,0.0065226364188399,0.0078858273760212,7882448666123.822,0.0132072753463181,0.0163515304897048,78824486661.23819,0.1068169052999238,0.0349044787610744,7.742379766224623,18.049315160907845,6.59545297913646,23.434898003713275,0.7261773846126349,0.0685680324706712,0.0345815105112787,0.1540433986338235,0.2535558900999464,0.0830054187418584,0.1603358624924194,0.0419960525565807,0.0336717514850736,636.7471107793585,0.183293160169449
0,breasttumor,0.0,0.2567420911891582,0.2077684936460301,120877991585965.0,0.563157827084155,0.4550572435055378,1208779915859.65,0.5532836288231269,-0.1180712574034681,0.1746658699514081,0.1207222979416786,45064742473197.77,0.3538990956174581,0.244607153134256,450647424731.9777,0.62,0.2840428999438145,65.11111111111111,3.7033208073067874,0.0,252.88888888888889,3.880626712949873,0.3544491179938622,0.804147616750171,0.0288635322720602,1.2359441423333335,1.0787008274444445,0.1522884716666666,0.2711826057175288,0.2246727017511093,C2,C2,C2,no_discretization,plain,0.0,0.0299119402360755,0.0327773903358097,38456312775211.625,0.0859249117442051,0.0794193971308197,384563127752.1162,0.0530466290740269,0.1832674567675429,0.0077497117946455,0.0059776576336443,8216384242980.816,0.0146059298356784,0.0115505229139286,82163842429.80817,0.0346410161513775,0.061864153246385,9.713964747265203,34.842901397239835,4.352521619066865,39.5425228217815,0.109917045507553,0.0171825739296919,0.0190188891572831,0.003602703203537,0.3223880997247002,0.2840248892420386,0.0421558942310826,0.0592211143821881,0.0444706305005344,94.4198399205316,0.0297481738768956
0,cholesterol,0.2424829190428587,0.3171742413720936,0.2614921778802994,43204294929853.84,0.7454493495076018,0.6129720496223432,432042949298.53845,0.731257752198581,-0.9998103330499798,0.1160677400468146,0.0812887648559554,4609842168957.215,0.3992452977048548,0.2781726943688414,46098421689.57214,0.634526133152433,0.1379067373272494,51.44444444444444,1.8886284200572407,2.162516530383217,233.22222222222223,4.1289065879831215,0.33830352895133,0.7995925606769454,0.0614710888780104,8.595002306832207,4.525428164555555,3.039365463444445,0.1012308575666428,0.0327080575981798,C2,C2,C2,no_discretization,at_least_M-of-N,7.7781745930520225,0.0801639729467838,0.0799054086835841,10194110687221.248,0.1906478874768465,0.1927436862316857,101941106872.21248,0.0507702957833209,0.8709557203491268,0.0202266429309435,0.0186860634583353,812209618900.9749,0.0222479947198892,0.0258469204909084,8122096189.009748,0.1442428502527712,0.0851564645305928,21.78365850305632,87.20155452233126,41.23543513910228,130.07476482563575,1.152804682410432,0.0306903649303919,0.0178123041845096,0.0325442184856501,10.262252468451033,4.854601553713663,4.171042665897743,0.0891228054849982,0.0173518532127586,211.22158378586167,0.0590361881800295
0,cholesterol,0.0,0.3172372873442382,0.2630419551843246,39515364162712.47,0.7455052225324752,0.6165581943840599,395153641627.1248,0.7278303346611387,-1.0012833521512532,0.1190819318981247,0.0846335001021415,4639688139241.01,0.4102542128205104,0.2903048229697392,46396881392.410095,0.5745637676865706,0.0896258100752983,33.44444444444444,0.4217549265531252,2.2370744404963783,98.77777777777776,2.709699873778151,0.3856227539926991,0.7983700000620425,0.0262890718075718,30.611412840555552,29.945150075,0.6538126992222222,0.379296123175227,0.0855928679748653,C2,C2,C2,no_discretization,complex,0.0,0.0808496997711261,0.0805699916471476,9173651932975.98,0.1952833249313008,0.1983100316633911,91736519329.7598,0.0561013155652848,0.8636103042971653,0.019171038408406,0.017362507253315,773658613516.3265,0.0241553984607106,0.0223432983487308,7736586135.163265,0.1719585450746678,0.0924743511182682,17.465044453930766,21.63330765278393,39.72439776482178,61.84209282070299,0.5516126586863282,0.0235367472653439,0.0210472486692115,0.0046364155723428,14.387314956792016,13.973765977785508,0.4241366126483156,0.2906973263546941,0.0433784067443808,337.4564658003609,0.0268307645187261
0,cholesterol,0.4723610737708646,0.3203980222920904,0.2670884275855198,46911971752028.94,0.7520150388034454,0.6245999351249952,469119717520.28937,0.7268190179823104,-1.0388607705492667,0.1145731160961981,0.0801317092122028,4178813036140.928,0.3938288137138404,0.2739767241656651,41788130361.40928,0.6611067561931184,0.1605233340101043,54.55555555555556,1.8690917155280808,1.8194687027507488,239.11111111111111,4.036501462901219,0.3393277361894939,0.8027723972048944,0.0552595794802192,6.836607694625855,3.507428076444444,2.29000917,0.0641116390709627,0.0260792847451024,C2,C2,C2,no_discretization,exact_M-of-N,13.663617546039715,0.0822652266455517,0.0825010922496957,11752766206548.443,0.1893934012595813,0.1895605257457636,117527662065.48444,0.053366842438832,0.9002192223565163,0.0207323285036672,0.0188718452752401,1591370073120.8506,0.0224530265531161,0.0244954747551368,15913700731.208504,0.1158694198697981,0.0913170523899895,22.11962426845849,76.4934637730571,34.250709643905346,118.60590672943364,1.0008027041922911,0.0269830209109148,0.0177376010007744,0.0299751822117165,7.98045085189437,3.5003203522485697,3.2441488966847016,0.0726401140234146,0.0190751932664159,201.78452859169644,0.0538400414280909
0,cholesterol,0.0,0.3147547518677651,0.2622928946782303,39781725852069.79,0.7470031214220294,0.6245034216495596,397817258520.69794,0.693101449173179,-0.9778646155584672,0.1006378221548276,0.0657350293278327,3737563538500.158,0.3481460607215679,0.2269017157703157,37375635385.00159,0.5915323979308381,0.3434272316340558,70.0,5.013603749487499,0.0,375.77777777777777,5.367170651068089,0.345798468544038,0.768734499710682,0.0255880288655657,8.974737734444446,7.581462689666667,1.3845962294444445,0.0671284346940496,0.0164663589689893,C2,C2,C2,no_discretization,plain,0.0,0.0775762878438699,0.0744249655037232,10475441480501.549,0.231259824970915,0.2319010827077914,104754414805.01547,0.0816120576791723,0.8574846205321711,0.0136269263048558,0.0102521087739752,681229280857.3739,0.0305183385566163,0.0198309436327174,6812292808.573738,0.2096778869273927,0.0979065551908821,8.817596044274199,27.386127875258303,21.44437248116883,51.52130088074684,0.2488450707403977,0.0085346321265416,0.0095513602713986,0.0033335275116073,3.933845464184292,3.253671743135106,0.685562748971201,0.0744562312599449,0.0145240619808482,107.15532637999593,0.0254437129005384
0,cloud,0.065079365079365,0.3657148279237379,0.2702021368033663,47135851157449.484,1.019414838944954,0.7234556504137042,471358511574.4949,0.7719221526591473,-0.4113631912873748,0.1535757746689038,0.0837287082492281,4524503283971.939,0.7326332082797842,0.3987474326810958,45245032839.71939,0.7932230980344896,0.2820735378864024,7.444444444444445,1.0311507936507938,1.4065873015873016,19.0,2.5309082892416224,0.6552276351558277,0.9057523998088336,0.3383684248804523,4.178693585925632,0.4233045171111111,0.1296527542222222,0.7056878306878307,0.677469135802469,C2,C2,C2,no_discretization,at_least_M-of-N,0.881917103688197,0.063352263853255,0.0786627900997992,21001053696121.65,0.2501344620238835,0.1159987909092001,210010536961.2165,0.0738716922003884,0.5763219836801118,0.0118749798310511,0.0077111028619431,673579678147.8845,0.0580924978530013,0.0278198409203946,6735796781.478846,0.0577158524020833,0.0875232401081139,2.006932429798716,5.811865258054231,3.1622776601683795,6.264982043070834,0.496809804244502,0.0741423614559149,0.0220186864752447,0.0474166998913241,3.8471542082309305,0.1985434402768774,0.110326676052278,0.1892199812655991,0.1994478727955127,772.1595946498744,0.3309346436168969
0,cloud,0.0,0.3347245650205508,0.2489102954137064,39147953947758.266,0.9371577178674488,0.6727235481479238,391479539477.5826,0.6897828134017562,-0.1754050475917592,0.1395571094048485,0.0715328892103822,3746408117800.936,0.666228750225394,0.3412254715390249,37464081178.00936,0.7236626079050995,0.4038709471442122,21.22222222222222,0.7298649466475553,3.421224451876625,93.88888888888889,4.36157706759156,0.6111116268568995,0.8457307421375713,0.1453695291962351,25.814110247777776,25.51477574722222,0.2864247236666666,0.8402013177375496,0.7512846171541825,C2,C2,C2,no_discretization,complex,0.0,0.0602406377293173,0.0704005276502939,18218826169126.227,0.2763747741355399,0.134866220705951,182188261691.26227,0.1043647355284286,0.466834187454413,0.0095592443709614,0.0052801156702706,527789105031.4565,0.054355880877388,0.0252358146181319,5277891050.314565,0.087207200898375,0.0959480135025077,4.816061092266629,17.41726474252232,12.920698295542872,28.35685298320515,0.5273455356355733,0.0208927884810075,0.0104731366378081,0.0256087409964671,5.874960902875647,5.8023351207512,0.0758576295848488,0.0616974076894067,0.1047549047735323,269.8682107551548,0.1437577463446388
0,cloud,0.3061823960353372,0.3632450358476292,0.2689913799040228,46310985095737.695,1.010132879959731,0.7187829384141681,463109850957.377,0.7658860909042997,-0.4061527533192212,0.1567057536752459,0.0828976020607349,4586087137187.003,0.7480411094975035,0.3950547762595391,45860871371.870026,0.8053695644311358,0.2540945795412485,9.555555555555555,0.9297473604826546,1.5054492566257272,27.88888888888889,2.7205798558739733,0.6637123861302044,0.9035640316503945,0.3331694683336371,4.299723201327854,0.5099161531111112,0.1596339488888888,0.7443145634322105,0.6720923412099883,C2,C2,C2,no_discretization,exact_M-of-N,2.39791576165636,0.0680016557502798,0.0837935148380937,21711012823849.875,0.2479905169229735,0.1233910840029274,217110128238.49872,0.0848175254010962,0.6627795523618633,0.005932948170591,0.0067027014958184,709693127628.7797,0.0411801779782838,0.0265284428069956,7096931276.287796,0.034683158105979,0.0339611021052313,3.811532208676424,13.21089617617888,2.934469476943168,16.766368453279057,0.5889829812388686,0.0507040369673397,0.0257749706518256,0.0707427111398111,3.956153058408332,0.36035864698344,0.1643742196528218,0.1969234656806793,0.2458137757284329,605.5375109675955,0.3178554369521684
0,cloud,0.0,0.2845199993539281,0.2201782033821726,44637027496246.33,0.7312267605144016,0.5559471377492584,446370274962.4633,0.5894969093681153,0.0384164130891427,0.1039013084651105,0.0673147864912643,3714576030265.861,0.4953052867895677,0.3208359967123085,37145760302.6586,0.5380724019339034,0.6677098031491353,16.666666666666668,2.242879885814668,0.0,43.0,2.542428250761584,0.511775395008655,0.7764946285629417,0.1619952771278249,1.598729214,1.3238509785555557,0.2718089121111111,0.607339265672599,0.4562730479397145,C2,C2,C2,no_discretization,plain,0.0,0.1192871948725557,0.1064196000841954,22341953309729.457,0.1432788184624289,0.1412158016496779,223419533097.29456,0.1858765652307953,0.7402368597922965,0.0117357216584681,0.007675635652104,544030246612.7968,0.0533199104651737,0.0341170745802351,5440302466.127967,0.105624513542108,0.0781146232516944,5.244044240850758,5.873670062235365,10.52114273472442,16.294170736800325,0.282946251227797,0.0194641156908288,0.0317810952219463,0.0371925987372993,2.2650659339954013,1.7994719063511742,0.4712097848667825,0.104216919268897,0.14284647759935,351.2129815954952,0.1575526260787514
0,concrete,0.286076146076146,0.2697891875140498,0.2273530833846184,192028975733700.47,0.6118987331555852,0.5181822389061274,1920289757337.005,0.5088874284058755,0.1692817365236626,0.1221276979398379,0.0823682448152707,13112604915694.34,0.2645492059984067,0.1783663266311314,131126049156.94342,0.4663556472965717,0.5945353544093577,15.555555555555555,2.350893550893551,0.912995892995893,56.0,3.570668837335504,0.4698020259163999,0.787823892555957,0.1071608951113586,1.3991392453511555,0.6685225147777778,0.1190978454444444,0.5412037037037037,0.25919651336318,C2,C2,C2,no_discretization,at_least_M-of-N,3.8550111687401256,0.0584691628088411,0.0637379996134067,72518099079903.45,0.1954357580559693,0.2011555924946746,725180990799.0345,0.1079680189022861,0.4065489863485169,0.0122494876288742,0.0107683941810833,7157610432728.903,0.024181233553114,0.0216039974858756,71576104327.28903,0.0643057210221235,0.0720709133990714,2.297341458681704,11.189032328331368,2.5,12.439855304624729,0.2793376476388449,0.0257914676120921,0.0218975695743615,0.0139657243651375,0.7147453403042795,0.2359963686662028,0.0418778166473585,0.1327674899183139,0.0655120267281062,91.20398491490508,0.1108143070664984
0,concrete,0.0,0.2643165413608304,0.2270199814844044,149640647280851.28,0.5997336940381772,0.5189583331678057,1496406472808.5127,0.4930147747958677,0.2208501939841904,0.105015176106307,0.0668555169140821,5966124867258.084,0.2279020897000148,0.1451123359512992,59661248672.58084,0.4775138878119038,0.6963186717927436,19.77777777777778,0.655868999421631,2.7723277745646167,70.11111111111111,3.549167255746203,0.5032170019780582,0.7797626609525642,0.091219848018965,9.39075382,8.903410658,0.472045575,0.7002431291904976,0.3768309663046504,C2,C2,C2,no_discretization,complex,0.0,0.0371984265560842,0.045389997183789,41729419005997.805,0.1546862079887429,0.1688351306977482,417294190059.9781,0.066573068661753,0.2415311689861008,0.0138824020177526,0.0091937110750362,6673755638239.08,0.0319571324040446,0.0213373685468356,66737556382.39081,0.0770171323251227,0.0859212731473078,3.865804501581067,5.981452814975453,8.293236869749819,14.564034849968984,0.4028007975791658,0.0300008658210232,0.0305201097576484,0.0161263517773337,2.194276279115682,2.106673510084987,0.1246262025158626,0.119677932281275,0.1017999107322801,66.61952764990608,0.0926969415580823
0,concrete,0.6929563492063492,0.2700528643070143,0.2281655552519061,188898900323273.8,0.6118895008050177,0.5197710178991286,1888989003232.7373,0.5086230802088123,0.176535482621094,0.1200765024204031,0.0803347396870129,14178559739770.96,0.2599096895670982,0.1737932126574504,141785597397.70963,0.441810950254251,0.6084195001936303,16.88888888888889,2.2890121136173764,0.8788627819548873,66.22222222222223,3.8762322472848783,0.475452032064712,0.7803148102932603,0.1076827128988123,1.3792635334862604,0.6481943337777778,0.1275787284444444,0.5359370648844333,0.2782581453634085,C2,C2,C2,no_discretization,exact_M-of-N,6.173419725817379,0.047071731465836,0.047779880743157,68745254124432.016,0.1649369850014784,0.1625957935443922,687452541244.3202,0.1235613666051884,0.3183925291117157,0.012616431521141,0.0095797563472408,3649635605305.876,0.0222229359541369,0.0168028035056141,36496356053.05876,0.0844707102890908,0.0652816482482879,3.4075080500434787,13.623916878457209,6.385748020222672,17.99151034361608,0.4016940358160499,0.0305227371095674,0.0133606855228955,0.0152844474147475,0.8082728837584304,0.2845144056473731,0.0678591940124928,0.2048209079441665,0.1178510802297742,70.49823105317736,0.1061737008681904
0,concrete,0.0,0.2958057774825258,0.2437374497938024,160339026923599.56,0.6635402661489993,0.5471779448845293,1603390269235.9954,0.5525165414438442,0.0536982754061135,0.1480975964610645,0.0992540447689573,4305246518160.537,0.3203465799777036,0.2148833352778354,43052465181.60537,0.5772240811375046,0.4015031926380146,18.33333333333333,3.2139008798219324,0.0,67.66666666666667,3.644461556961557,0.3798539053864345,0.6966145407440147,0.0888194431146744,6.891230678555556,5.658307596888889,1.2278435136666668,0.2260586635586635,0.0992715617715617,C2,C2,C2,no_discretization,plain,0.0,0.0564155116851388,0.0543333630420449,57867495349138.04,0.1474963166968646,0.1418762694309296,578674953491.3804,0.0860032751803749,0.2122300857021929,0.0203046364833387,0.0126469208606443,6467199704583.255,0.037463053700477,0.0248854393261633,64671997045.83255,0.1259540056292587,0.1377768315538837,5.123475382979799,4.06201920231798,14.38749456993816,21.97726097583591,0.4187479103645232,0.0366629681457907,0.0389917181194975,0.0157106695285388,3.496741737566636,2.855492253847584,0.6499240973296087,0.1780356678791389,0.0854702918606676,75.79210780249369,0.0911429317403887
0,cpu,0.0763102583690818,0.2040269352282252,0.1018074777965662,2960213690915.452,1.4400476015890131,0.6812235776496964,29602136909.154514,0.7694374900332465,0.2109380470033846,0.0888293263569963,0.0294529867896094,459045770286.45087,1.2588503861601188,0.4179932518534902,4590457702.864509,0.7642737689505372,0.5066713189832125,13.444444444444445,1.9562136238374628,1.1906956214580051,45.77777777777778,3.2993037220204404,0.6543335654050555,0.875155102472042,0.2353039191091279,16.502438227335613,1.9070177930000003,1.3790270326666667,0.7654400409818367,0.7452380207798165,C2,C2,C2,no_discretization,at_least_M-of-N,0.6666666666666667,0.0383312623538728,0.0384583250307751,1423773348180.9543,0.2403091619446971,0.0930406646395657,14237733481.809542,0.0881885799162274,0.1658786667769839,0.0196912524472428,0.0035004409021793,175639255320.5569,0.2785275588431851,0.0590898706113492,1756392553.205569,0.2133029745626324,0.1814428937922328,3.908679799852858,18.18653347947321,5.196152422706632,21.14697246521224,0.6330262650608096,0.0431421943926064,0.0184246474017515,0.0684918456573433,8.382419856274703,0.9951522471734576,0.9641850154588968,0.0982615555154955,0.0824550966312061,596.0711906897511,0.2365598519845399
0,cpu,0.0,0.2285795784274905,0.1130434838271043,2901498824852.0312,1.6033089012527588,0.7541464727920713,29014988248.52031,0.8521711426837368,0.016746331781837,0.0955814744141959,0.0290707997368549,432976104743.7231,1.3656138154402684,0.4139308605514923,4329761047.43723,0.8180800761120106,0.4278720781602458,28.666666666666668,1.2802053066758952,3.219663422177653,141.33333333333334,4.94941402410304,0.681538704421018,0.8926894254409439,0.1213850974037878,72.49348608300001,70.53023648933333,1.945124875777778,0.914773127560393,0.8906604070529855,C2,C2,C2,no_discretization,complex,0.0,0.0510260685318877,0.0434996412713607,1095725137478.0264,0.2538729306085947,0.1019719050260126,10957251374.78027,0.107997602062775,0.2135943945875853,0.0159646041110032,0.003978399108799,93936286024.73145,0.2801695321398489,0.0726267328675362,939362860.2473145,0.1826713613083177,0.1909132219976282,3.872983346207417,13.645308514080744,8.616843969807043,17.96524422322168,0.3904095265150308,0.022533845914649,0.0147681149473723,0.0306600673237949,10.253651259900629,9.965063304757782,0.3381976556246854,0.0369149560619279,0.0498201357914516,249.26350177419064,0.1225874795757296
0,cpu,0.3110477267830208,0.2147989389802926,0.1076301195222868,3402085608795.342,1.5233677839314046,0.7214309497117282,34020856087.95341,0.7980298582694234,0.1254248425818591,0.1005587829065696,0.0336885772261658,493305904293.8536,1.4210527309602077,0.4775766763109019,4933059042.938537,0.8834840515976873,0.3901767810628003,13.11111111111111,1.602786576168929,1.005479422538246,39.22222222222222,2.9274426009720127,0.6518684643327229,0.8825475097801685,0.2381432191898399,15.915229823854236,1.6421269277777777,1.0587269657777778,0.7534762622997917,0.7376032464267758,C2,C2,C2,no_discretization,exact_M-of-N,2.1794494717703365,0.0383050172950042,0.038966148080583,1837080928138.6333,0.2947528631711623,0.0725331421711271,18370809281.386337,0.113413070486128,0.1647062877324734,0.0101356954636064,0.0039047326995402,148580538220.65897,0.1156968531737356,0.0616366317445679,1485805382.2065897,0.1214883116454831,0.1028656064651039,3.140240613569462,8.426149773176359,3.515837184954831,12.686388155990045,0.4207943963316584,0.0422693630720418,0.0161734036853965,0.0469754313067279,8.38723127134952,0.4822577050977739,0.5697037682936352,0.130076418211482,0.1137279625925739,558.9773960166385,0.2326439155858742
0,cpu,0.0,0.190294001051794,0.098490269531158,4211362919700.8506,1.3489168506430849,0.6683629912307718,42113629197.00851,0.7148806129391299,0.3095653961865979,0.070720947791695,0.0265550696427031,626770518120.0532,1.003083427456324,0.3737585093872886,6267705181.200531,0.593670074948933,0.6847122137835832,20.666666666666668,2.664673337409539,0.0,64.44444444444444,2.886173341543257,0.597809934964459,0.8084687629830003,0.1061899805703879,2.149385704777778,1.8446214648888888,0.2998374764444444,0.6812565481563025,0.666386038548951,C2,C2,C2,no_discretization,plain,0.0,0.0299101420572781,0.033612401482892,2557008529638.7124,0.219535538252929,0.1114633095666127,25570085296.38712,0.0674144517481226,0.144012502660849,0.0141629396425429,0.006306564515615,312736608642.2093,0.2121301585441704,0.0805843004533205,3127366086.422093,0.1398385419522288,0.1383840912584629,10.392304845413264,8.215838362577491,28.586613028556645,41.349459219895216,0.582486547342294,0.0774744703315228,0.0604833361847524,0.0399347830579302,2.478838310984957,2.119306047069069,0.3645608052516702,0.2393637112089285,0.2272862991856038,444.9771800379688,0.1026155781293734
0,dee,0.0125,0.1872378574920525,0.1543354224108179,37045081467216.75,0.4104263822401329,0.3387070833352799,370450814672.1675,0.4456337555106753,0.5319000971029472,0.1381508482698099,0.101937014643523,4097155544947.251,0.2739573681476205,0.2021535614925483,40971555449.4725,0.4952508665939713,0.6102950086702896,11.0,2.558192363192363,1.0160825285825286,40.55555555555556,3.485305435305435,0.5057217031467218,0.7716150687155638,0.2703410904863631,675.3691841231453,6.402618140222223,10.833090542555556,0.9676434676434678,0.959096459096459,C2,C2,C2,no_discretization,at_least_M-of-N,0.0,0.0407652903464794,0.0358738274487946,3457579988385.333,0.1087334899982907,0.0955648467592763,34575799883.85334,0.108437841574674,0.1811560053493881,0.0169942391117508,0.0125262301101661,1127246174364.9592,0.0326174643148889,0.0241519701432697,11272461743.649595,0.059908926374604,0.1048886435470966,4.716990566028302,19.15071800220556,6.030017505041848,23.324403052978177,1.098425725300166,0.0314923754644986,0.0277800607038484,0.0861467466264355,703.7071223714314,5.656989987315057,10.065287214724831,0.0524462310010122,0.0653078730024741,125.05935899525711,0.2771215711033803
0,dee,0.0,0.1712289112436843,0.1410982723734483,33766927297463.42,0.3810144181633126,0.3137015238365946,337669272974.63416,0.4166521824598404,0.6017150111761284,0.1277978730750123,0.0899196455632148,3825541596833.525,0.2536366718792479,0.1784499139179761,38255415968.33525,0.5176165843694517,0.6700478431977842,31.55555555555556,1.5690824386733122,4.9061834539706295,229.44444444444449,7.178139603788698,0.5076839795459241,0.8335405705001603,0.0822033707887526,1811.0742694183327,1796.3539249704445,14.704448392666668,0.9560770806836898,0.9273294019556804,C2,C2,C2,no_discretization,complex,0.0,0.0408828287226213,0.0340796610538456,4954060300774.546,0.1256031525632841,0.1021482030678056,49540603007.74545,0.1554888062949294,0.1810633779126968,0.0093630944747426,0.0070885224033541,833688257265.5782,0.0208200723744754,0.0153551222309756,8336882572.655785,0.0816552906148079,0.0440147342922839,9.748219210593174,45.17496848673807,34.546265274909885,84.20081815385038,1.084653499691663,0.0166712050144758,0.0152209295123705,0.0167376544775758,642.7010913580872,638.1602602528039,4.9302557035968615,0.0222202728921107,0.0517569230833431,34.51482743385493,0.0928955632607048
0,dee,0.1814239926739926,0.1865241103433812,0.1533534652618795,37642959538308.7,0.4126486179325937,0.3403037909308721,376429595383.087,0.4387998064963249,0.5437498665127616,0.1414892216832177,0.1035806521817381,3781045193250.567,0.2806677428686655,0.2054157751990319,37810451932.50566,0.5034013584914272,0.5942438924065603,10.77777777777778,2.700601343101343,0.8801068376068375,40.0,3.606072785239452,0.4900318989982782,0.7653675482388391,0.2555598097109158,657.6874370839861,4.110240122444444,7.825350855666666,0.888668430335097,0.888668430335097,C2,C2,C2,no_discretization,exact_M-of-N,1.6583123951777,0.0413993963238832,0.0375961393840615,5790954785890.163,0.1213776013327738,0.1100152124789266,57909547858.90166,0.1173100477783515,0.1520445606581782,0.0125355237726795,0.0104449731563823,588145076441.5437,0.024941509924293,0.0201058595375363,5881450764.415438,0.0360208467033225,0.0701022137033367,3.3458099833141217,12.84955684493092,4.409585518440984,17.313289693180785,0.9184193545793952,0.0372284705340073,0.0330493185573293,0.0901310482023357,685.6791986745558,3.1987255185561945,7.639616259571968,0.1092598597803038,0.1092598597803038,87.37464458999361,0.2524709006749813
0,dee,0.0,0.1911461725464313,0.1538688614140244,41039710958610.71,0.4191784649395649,0.3382268925595129,410397109586.1072,0.470336227120443,0.5104424932735349,0.1428324201494214,0.1053938324344223,4562948216302.208,0.2832395765471325,0.2089950880288293,45629482163.02208,0.51137956185899,0.5855196920106649,23.444444444444443,2.346199914748508,0.0,69.33333333333333,2.606511082693947,0.4459820985512865,0.7405169725107924,0.177606888673235,2039.242587114111,1484.0017421425557,555.2361356555556,0.7615776262195699,0.666620883458053,C2,C2,C2,no_discretization,plain,0.0,0.0405088142674246,0.0346829859207525,3253919026148.081,0.1083346196905763,0.0941161468493254,32539190261.48081,0.1044556590622509,0.1997210166761121,0.0128565259682046,0.0103775913774313,354118938679.34216,0.024345839779223,0.0197921222261467,3541189386.79342,0.0682944354181639,0.0774277581525142,16.348632290738507,7.704616220884146,42.48561848176131,57.41297762701391,0.7858859839287934,0.0243040753853096,0.0387790168990547,0.0648006987593207,2086.1493474020367,1473.8657660194335,615.142716598914,0.0770861261337085,0.0958321190018854,80.90389828914986,0.1678840248650132
