BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.680909739654265,0.6839250518074476,0.7874857168974816,0.7907225261760008,13.222222222222221,25.444444444444443,3.142716049382716,0.022168711722882043,0.002664520100354163,0.015297821063008534,0.0017595328291535363,0.44095855184409843,0.8819171036881969,0.048731508750810344,titanic
