dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
titanic,0.6704884414615958,0.684584764365462,0.7782805429864253,0.7919191919191919,14,27,3.185185185185185
titanic,0.655591265715096,0.6862218027591349,0.7681818181818182,0.7930338213023725,13,25,3.12
titanic,0.6830985915492958,0.6831678784489187,0.7954545454545454,0.790005047955578,13,25,3.12
titanic,0.697513942716703,0.6815698406040269,0.8,0.7895002523977789,13,25,3.12
titanic,0.7115984497589565,0.6800073406040268,0.8090909090909091,0.7884906612821807,13,25,3.12
titanic,0.697513942716703,0.6815698406040269,0.8,0.7895002523977789,13,25,3.12
titanic,0.6911333774458833,0.686878961595824,0.7863636363636364,0.7895002523977789,13,25,3.12
titanic,0.6800737309764628,0.6835051966815809,0.7863636363636364,0.7910146390711762,14,27,3.259259259259259
titanic,0.6411759145476889,0.6878198406040268,0.7636363636363637,0.7935386168601716,13,25,3.12
