dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
cpu,0.0932934634299183,0.035359357357006585,2104239984754.772,0.8679262679959173,0.32895461205226245,21042399847.547718,0.39983646770237125,0.8145962164287299,9.800019873142663e-19,1.6609054557224749e-19,4.077070997131419e-18,1.4636308991961375e-17,2.480558791825491e-18,4.077070997131419e-20,6.938893903907228e-18,1.0,143,285,11.873684210526315
