dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
auto93,0.39292556020114366,0.3216000562409927,55089903698722.53,0.8964473008085533,0.7337204080323347,550899036987.2253,0.653211009174312,-0.13143781678765798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83,165,9.127272727272727
