dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
fishcatch,0.39348478491678923,0.27166185666185666,11941362648331.342,0.9212588956243192,0.6360370505926406,119413626483.31342,0.8411736411736411,-0.35650960485187166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129,257,17.20622568093385
