BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.8240035273368607,1.0,0.8111111111111111,1.0,37.666666666666664,74.33333333333333,6.541608301160684,0.06138588904018436,0.0,0.055123032870429654,0.0,1.1180339887498947,2.2360679774997894,0.2464616921162603,autos
