model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,uis,0,0.1098180074141932,0.1473597714312267,17,56.0,3.235294117647059,0.058823529411764705,3.2941176470588234,0.9995814946552224,1.0,0.2431296843061548,27.428419834,21.26695874,6.152071015000001,1.0,1.0,Correlation,Correlation,Correlation
