model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
exact_M-of-N,no_discretization,balance-scale,0.1,1.0,0.9594207594207594,1.0,0.9786856127886324,20,52.0,2.15,0.35,2.6,0.6724232561812321,0.9129987239689888,0.2090586145648312,0.3906812667846679,0.157871766,0.013849186,1.0,1.0,4.181172291296625,3.85483870967742,143.0,23.0,70.0,14.0,C2,C2,C2
