BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.5756172839506173,1.0,0.7201754385964912,1.0,36.666666666666664,72.33333333333333,7.10083118620412,0.12139697546305468,0.0,0.12927589728069394,0.0,2.7386127875258306,5.477225575051661,0.4805825085334683,flag
