BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.8225308641975309,1.0,0.8663003663003663,1.0,15.222222222222221,29.444444444444443,5.586402483201396,0.12118757496738113,0.0,0.09943385203765857,0.0,0.9718253158075502,1.9436506316151003,0.3360599314071681,echocardiogram
