RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule,RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.28860541304849185,0.20671168744510016,0.46620463721805927,0.5885616123465403,0.4192347893757425,0.004662046372180556,0.6408116250221513,0.24953533440690714,9.876553513618116e-19,1.5815142800928157e-19,3.4671659217419424e-19,2.456797291395719e-18,3.9340241454453523e-19,3.467165921741942e-21,6.1679056923619804e-18,1.0,94.55555555555556,188.11111111111111,16.832475000763626,0.04393033096581549,0.033168935402299767,0.1947538484572449,0.14129338811409917,0.08963393018825162,0.0019475384845724472,0.11498428841938638,0.24381694688707065,2.962966054085435e-18,4.744542840278446e-19,1.0401497765225829e-18,7.370391874187158e-18,1.1802072436336057e-18,1.0401497765225824e-20,1.850371707708594e-17,0.0,1.3333333333333333,2.6666666666666665,2.9321255255667116,echomonths
