BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.46155202821869484,1.0,0.47240377632534497,1.0,51.44444444444444,101.88888888888889,18.538692704221877,0.13282399355502902,0.0,0.1258606060468862,0.0,1.9436506316151,3.8873012632302,1.9916075058588216,wine
