dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
glass,0.5267857142857143,1.0,0.5909090909090909,1.0,75,149,19.395973154362416
glass,0.3869047619047618,1.0,0.3636363636363636,1.0,68,135,18.08888888888889
glass,0.5357142857142857,1.0,0.4545454545454545,1.0,71,141,19.829787234042552
glass,0.6825396825396824,1.0,0.6818181818181818,1.0,72,143,23.034965034965037
glass,0.6587301587301587,1.0,0.6190476190476191,1.0,75,149,16.053691275167786
glass,0.5,1.0,0.5238095238095238,1.0,70,139,19.841726618705035
glass,0.575,1.0,0.5238095238095238,1.0,73,145,17.66896551724138
glass,0.6279761904761905,1.0,0.5238095238095238,1.0,72,143,17.874125874125873
glass,0.4821428571428571,1.0,0.5238095238095238,1.0,69,137,17.401459854014597
