BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.5528659611992945,1.0,0.5339105339105339,1.0,71.66666666666667,142.33333333333334,18.798842605723728,0.09385361658187205,0.0,0.09224563782406942,0.0,2.449489742783178,4.898979485566356,2.0179210821436837,glass
