dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
mushroom,1.0,1.0,1.0,1.0,15,29,3.793103448275862
mushroom,1.0,1.0,1.0,1.0,15,29,3.793103448275862
mushroom,1.0,1.0,1.0,1.0,14,27,3.555555555555556
mushroom,1.0,1.0,1.0,1.0,14,27,3.6296296296296298
mushroom,1.0,1.0,1.0,1.0,15,29,3.793103448275862
mushroom,1.0,1.0,1.0,1.0,14,27,3.6296296296296298
mushroom,1.0,1.0,1.0,1.0,14,27,3.6296296296296298
mushroom,0.9974424552429668,1.0,0.9975369458128078,1.0,14,27,3.6296296296296298
mushroom,1.0,1.0,1.0,1.0,14,27,3.6296296296296298
