BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.9997158283603296,1.0,0.9997263273125342,1.0,14.333333333333334,27.666666666666668,3.67589044983681,0.0008525149190110604,0.0,0.0008210180623973902,0.0,0.5,1.0,0.09110259684972322,mushroom
