model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
plain,no_discretization,glass,0,0.4047619047619048,0.9380341880341879,0.6190476190476191,0.9792746113989638,48,167.0,3.4791666666666665,0.6516383145687388,0.9955747126436783,0.07210708117443872,0.058059958,0.22315738300000001,0.013537184,3.461139896373057,2.4285714285714284,6.0,6.0,1.0,4.0,C2,C2,C2
