dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
pollution,0.2671381630736936,0.2049473557072664,165520622239543.97,0.5537760765965661,0.4248548438251474,1655206222395.4397,0.4786165999323866,0.4156302740529819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54,107,15.177570093457945
pollution,0.4426041599414825,0.3995063210948728,391350347710278.3,0.7679556959508577,0.693177296150454,3913503477102.783,0.7221777850206965,-0.2348927201399286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54,107,13.663551401869158
pollution,0.3075350140090441,0.2830590665312256,155717424767663.78,0.563815670272571,0.5189429822723791,1557174247676.6377,0.4786165999323866,0.3600160741111957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54,107,14.355140186915888
pollution,0.4347693923443813,0.4195441246882863,496071050761167.4,0.5490884077983027,0.5298597819502205,4960710507611.675,0.660899402886051,-0.4913544584179963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54,107,12.841121495327103
pollution,0.3472451982239,0.2692791065018933,252659896656539.38,0.8021186989971368,0.6220210032541317,2526598966565.3936,0.6999810807541644,-0.2209504452841495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54,107,13.25233644859813
pollution,0.4402242394934317,0.4239893052740275,189166937113487.9,1.6681135050650464,1.60659550901741,1891669371134.8792,0.5889146525141133,-0.6339988997236892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54,107,12.69158878504673
pollution,0.3455239867586767,0.3310610251234201,165520622239544.2,0.5832352958741102,0.5588222014673063,1655206222395.442,0.4481411065587752,0.1274117753823926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54,107,13.757009345794392
pollution,0.317921077883293,0.2530755288099727,414225251143832.5,0.6263733988318616,0.4986136188178911,4142252511438.325,0.5518588934412247,0.2245196240843954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54,107,13.962616822429906
pollution,0.3974897629568282,0.3185954591863882,412218517298959.5,0.7716621663162021,0.618501619728444,4122185172989.595,0.6244560716822309,-0.5716135911358999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54,107,12.822429906542055
