,Unnamed: 0.1,Unnamed: 0,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),plain conditions count (std),complex conditions count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),rules_per_example (train)  (std),rules_per_example (test)  (std),voting_conflicts (train)  (std),voting_conflicts (test)  (std),negative_voting_conflicts (train)  (std),negative_voting_conflicts (test)  (std),p / P
0,0,0,vote,0.2785858585858586,0.9595786082714188,0.9656793361070845,0.9591848719755696,0.9633831793587,9.88888888888889,21.11111111111111,1.4547474747474747,0.37434343434343437,2.130751964085297,0.8196294866354561,0.9642259332827604,0.4081779871954637,0.0982555548350015,0.0658008912222222,0.0041704078888888,1.0,1.0,4.035353996671132,3.965351186281419,32.44444444444444,4.111111111111111,3.4444444444444446,0.1111111111111111,C2,C2,C2,no_discretization,exact_M-of-N,2.2422706745122847,0.0248671538445362,0.0050277280608587,0.0249994661142728,0.0051128827012945,0.6009252125773316,2.666666666666667,2.0275875100994063,1.118033988749895,0.1758686453234199,0.0187159408833274,0.0047075578770734,0.0066600771774042,0.0386617614610261,0.0198093413314913,0.0031522345276019,0.0,0.0,0.2364252697055143,0.3822371003356174,5.659308948783215,1.964971020425266,2.4037008503093262,0.3333333333333333,0.7694564947595015
