dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
machine,0.290071911503901,0.19441257364189696,937312609759.7628,1.1331060822802734,0.7594326128417037,9373126097.597628,0.6582167832167832,-0.023682148708286332,0.009154111799122339,0.00243081386698408,0.03987450067033076,0.1020840574956362,0.027107746551902942,0.00039874500670330766,0.053321678321678334,0.9960665646720894,166,331,13.226586102719033
