model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,iris,3,1.0,0.9777777777777779,1.0,0.9777777777777777,7,11.0,1.5714285714285714,0.9326817794301183,0.9745972419975742,0.3216931216931217,1689926282.7277045,0.10280732799999999,0.002485475,2.251851851851852,2.3333333333333335,7.0,0.0,7.0,0.0,C2,C2,C2
