dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
gascons,0.4457330696169692,0.3803988217581254,1043425253680924.4,0.7282199513168955,0.6214796037003769,10434252536809.244,0.6950608446671441,-0.03589734350187834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23,45,10.355555555555556
