dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
bolts,0.3856158145741726,0.3131083566985293,371730912915121.7,0.7234075723159104,0.5873850283895432,3717309129151.217,0.6698366252133627,0.3191423221539882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36,71,6.929577464788732
