model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
complex,no_discretization,bmt-ch,0,0.1326210315840784,0.3025515088305129,18,77.0,0.05555555555555555,4.222222222222222,4.277777777777778,0.9503698622284422,1.0,0.108809993425378,3253.026084135,3155.555420132001,97.434991664,0.6666666666666666,0.5,Correlation,Correlation,Correlation
