RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule,RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.39529379406456877,0.3396750839766861,371405321282195.94,0.9194600992778873,0.7914662565388615,3714053212821.959,0.6437039099232862,-0.5372076430189866,0.009718554225492322,0.0016834611111278554,0.002343178253084744,0.015061463555946277,0.002608456824484089,2.3431782530847822e-05,0.056105543182380514,0.9964601605953367,63.0,125.0,7.933141694402966,0.05249645225178226,0.07556493451884222,46533548847050.66,0.2504685778912285,0.2636735751958455,465335488470.5066,0.02833735680029355,0.4776397122864073,0.0044525899971831606,0.0007696377689277601,0.0013425363555365792,0.009055734424825143,0.0015640612331620563,1.3425363555365992e-05,0.025761506896265517,0.0014120668351166972,1.0,2.0,0.32160743539202796,pyrim
