dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
ozone,0.2402020220312891,0.1745883814849332,7376903566537.075,0.7138923449811915,0.5188853449723015,73769035665.37076,0.7567567567567568,0.2049568159813575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,475,21.658947368421053
ozone,0.2455931926213798,0.1737100737100737,62703680315560.58,0.8591422639405163,0.6076783497278199,627036803155.6058,0.7027027027027026,0.1114425441402502,6.2376017542150434e-18,1.4017967482640865e-18,1.7288826561923735e-17,2.13735596124319e-17,4.803350317017165e-18,1.7288826561923736e-19,2.775557561562892e-17,1.0,237,473,21.526427061310784
ozone,0.2700530750894234,0.2075852075852076,18442258916341.65,0.673562611705597,0.5177561282212446,184422589163.41653,0.6185031185031185,-0.0495671046609846,3.5100945790665555e-18,6.074452575811042e-19,5.515958950709001e-18,1.2008850974272225e-17,2.0782116860394628e-18,5.515958950709e-20,2.775557561562892e-17,1.0,235,469,21.901918976545844
ozone,0.1506513783859902,0.0943171910913846,36884517832682.65,0.5859937645964564,0.3668687699105949,368845178326.8265,0.5405405405405406,0.637398442125036,5.0289153073720865e-18,1.1681639568867389e-18,1.0373295937154241e-17,1.695176389960486e-17,3.937715865714224e-18,1.037329593715424e-19,2.775557561562892e-17,1.0,237,473,22.56236786469345
ozone,0.199466665988537,0.1386158886158886,14753807133073.385,0.6382933311633184,0.4435708435708435,147538071330.73386,0.6756756756756757,0.3815636417640446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,232,463,22.8207343412527
ozone,0.2291566586404608,0.1816543816543816,40572969615951.15,0.6408618419606108,0.5080164910673385,405729696159.5115,0.6497297297297298,0.3482822118199227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,471,23.49044585987261
ozone,0.2850017992313957,0.2205089101640826,29507614266146.45,0.7215521742445654,0.5582725582725584,295076142661.4645,0.7027027027027026,0.165760840983702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,475,25.397894736842105
ozone,0.1897364295255444,0.1325416325416325,11065355349805.38,0.5963144927945682,0.4165594165594166,110653553498.0538,0.5855855855855856,0.4967137105951502,2.7895403077993544e-18,2.8035934965281733e-19,1.1525884374615822e-18,9.37152505117918e-18,9.4187370630841e-19,1.1525884374615821e-20,2.775557561562892e-17,1.0,236,471,24.726114649681527
ozone,0.2398255024879496,0.1733175181451043,11065355349805.186,0.6851134503909487,0.4951189995966116,110653553498.05183,0.7148182665424044,0.2617622015792085,2.1305466024368256e-18,3.270859079282869e-19,4.034059531115538e-18,7.268729156838957e-18,1.1159102894206596e-18,4.034059531115538e-20,1.3877787807814457e-17,1.0,237,473,24.38477801268499
