dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
hayes-roth,0.6888888888888888,0.934621578099839,0.6428571428571429,0.923728813559322,19,37,6.162162162162162
hayes-roth,0.7555555555555555,0.9262479871175524,0.7142857142857143,0.9152542372881356,21,41,6.487804878048781
hayes-roth,0.7999999999999999,0.927536231884058,0.7692307692307693,0.9159663865546218,21,41,6.536585365853658
hayes-roth,0.9333333333333332,0.9130434782608696,0.9230769230769232,0.8991596638655462,20,39,6.358974358974359
hayes-roth,0.7333333333333334,0.927536231884058,0.6923076923076923,0.9159663865546218,20,39,6.410256410256411
hayes-roth,0.8666666666666667,0.927536231884058,0.8461538461538461,0.9159663865546218,21,41,6.487804878048781
hayes-roth,0.7333333333333334,0.9347826086956522,0.6923076923076923,0.9243697478991596,20,39,6.358974358974359
hayes-roth,0.7999999999999999,0.920289855072464,0.7692307692307693,0.907563025210084,20,39,6.153846153846154
hayes-roth,0.8666666666666667,0.927536231884058,0.8461538461538461,0.9159663865546218,21,41,6.585365853658536
