model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,p / P
exact_M-of-N,no_discretization,monk-2,35,0.7511904761904762,0.7814732142857144,0.785,0.7928994082840237,35,92.0,44,13,2.628571428571429,0.3890329391303302,0.8079870815683554,0.2128486897717666,0.2951910495758056,0.1161668799999999,0.016292726,0.9714285714285714,0.8285714285714286,7.449704142011834,7.005,117.0,144.0,44.0,50.0,C2,C2,C2,0.0
