RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule,RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.41613569079884827,0.3067892068274356,53965043312487.766,1.1486644890118363,0.8198954760131676,539650433124.8776,0.8879292277883828,-0.794718954362285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.66666666666667,190.33333333333334,34.290423557439254,0.08152478095489647,0.0880577887509578,27006104207162.047,0.22154072758460797,0.11522608592770117,270061042071.62045,0.0406448746380446,0.6289752158831322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.3427649476391266,cloud
