dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
bodyfat,0.31218816354465734,0.2638612305411415,52336568301232.8,0.6133193030346064,0.5183770716220545,523365683012.32794,0.7011489992587101,-0.1633147097975458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220,439,40.03644646924829
