RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule,RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.31014764018066543,0.24866150625253278,33438670506664.68,0.6737962057591981,0.5412285796858957,334386705066.6468,0.6759060850183658,-0.26320317150078865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,328.44444444444446,655.8888888888889,138.17591514621037,0.02899355520523042,0.028712240003118426,9089506274694.127,0.06174247689231281,0.07166008839029801,90895062746.94127,0.007749552605905338,0.24123727174635778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5270462766947298,1.0540925533894596,2.117725475767835,dee
