model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,std,3,0.20379399417080735,0.198875861172217,13,38.0,16,19,2.923076923076923,0.9942512965886815,1.0,0.20489430751688448,7.940031290054321,2.162093291,5.034792241000001,1.0,1.0,Correlation,Correlation,Correlation
