RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule,RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.1896076343240533,0.1132192092205355,8894235143588.57,0.7588108574496268,0.4484514622940985,88942351435.88571,0.5126397877991343,0.563790999584569,7.565302414973064e-19,1.4864925032309478e-19,2.762427439337929e-18,4.128754830503052e-18,8.109102285732836e-19,2.762427439337929e-20,3.854941057726238e-18,1.0,123.88888888888889,246.77777777777777,7.082772231954896,0.06650693845454417,0.04356346360835831,4622676179710.432,0.25845784020599094,0.14355802832094958,46226761797.10432,0.17157305140165838,0.33379176593525156,7.186889396051295e-19,1.4174955264472186e-19,2.63420671741403e-18,3.920692055795803e-18,7.723575609854456e-19,2.63420671741403e-20,3.657118196434064e-18,0.0,1.6158932858054431,3.2317865716108862,0.07159063296678382,servo
