RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule,RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.15434129127214857,0.12550532243028772,39903182438102.24,0.3215637468214411,0.2624972174642526,399031824381.02246,0.3234131247382443,0.6520904845148697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179.88888888888889,358.77777777777777,7.228187715816751,0.029877969285653092,0.027072877818182194,21303464724108.78,0.06771503144937219,0.06487860471445883,213034647241.0878,0.0626143733446836,0.11265098017764716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.6666666666666667,0.05492923231541217,pwlinear
