,dataset,M-of-N count,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,plain conditions count,complex conditions count,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),plain conditions count (std),complex conditions count (std),conditions_count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),p / P,avg rule support
0,ele-1,0.0,0.1863040782602373,0.1305885325377756,13503144178556.53,0.6557293688207069,0.4577389290982419,135031441785.56532,0.6525214591567464,0.2342357933883951,0.1157926605967319,0.0818896226233923,2566247477444.3457,0.5240871263647046,0.3704900887845755,25662474774.44345,0.6506072650340963,0.4390690831029049,4.666666666666667,1.1492481203007519,0.0,8.222222222222221,1.2486772486772486,0.4043284391308855,0.7342884853312267,0.4131629851965419,39.74427678533333,34.91984176322222,4.821919750333333,0.4814814814814814,0.4391534391534392,C2,C2,C2,no_discretization,plain,0.0,0.0416057077112728,0.0321088724122393,3933070873918.2217,0.053408347708746,0.0400625956147878,39330708739.18222,0.0626323237934027,0.1899572491757784,0.0064467955218366,0.0052658256938023,511572057422.17487,0.011517638814692,0.0082878019049262,5115720574.221749,0.0681195765793307,0.0186188976005147,6.264982043070833,4.648775226993784,5.614960175974339,14.906188125890685,0.4970307400587674,0.0241487708616121,0.0310563910212065,0.1300490883447564,79.55641450448189,70.19077608241237,9.577657442011102,0.1001542020962219,0.0922992329334365,643.9069600144925,0.382408404873725
