model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,zinc,0,0.0849886555587417,0.0876557317200949,8,21.0,2.5,0.125,2.625,0.9999891945433884,1.0,0.1916881443298969,9.94689655,8.269701979,1.6612058129999998,1.0,1.0,Correlation,Correlation,Correlation
