BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.9382273802208443,1.0,0.9412731970871504,1.0,25.0,49.0,4.414874991970492,0.03650155777054269,0.0,0.02868333928320603,0.0,2.179449471770337,4.358898943540674,0.2766704100828639,vote
