,Unnamed: 0.1,Unnamed: 0,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),plain conditions count (std),complex conditions count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),rules_per_example (train)  (std),rules_per_example (test)  (std),voting_conflicts (train)  (std),voting_conflicts (test)  (std),negative_voting_conflicts (train)  (std),negative_voting_conflicts (test)  (std),p / P
0,0,0,cylinder-bands,0.13158786239595197,0.7865694550696304,0.9844898642945245,0.7942386831275721,0.9853680841335164,127.77777777777776,307.77777777777777,0.8320285291420279,1.4665540919148579,2.410783741304188,0.5361834953455845,0.9992090949705628,0.0361528264970911,7.1745787726508246,2.013032972888889,0.0603954916666666,0.7870584606401382,0.4855888467981151,4.614540466392318,4.47119341563786,5.555555555555555,18.77777777777778,2.4444444444444446,7.555555555555555,C2,C2,C2,no_discretization,at_least_M-of-N,4.512328790226961,0.0740008774246798,0.0071866227987666,0.0749053154290839,0.0075912015161792,3.3082388735465345,19.67090349842743,15.198684153570664,10.173494974687902,0.1765641916107251,0.0033359468475529,0.0009089457560357,0.003930068725883,2.53017293590377,0.7626228705683289,0.0054503516186357,0.0205249762148855,0.0354979505372747,0.4645503194184579,0.7962484433894114,7.2476049683863,2.728450923957483,3.876567783204336,2.1278575558006176,0.0757324120596481
