BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.8962962962962963,1.0,0.8962962962962963,1.0,21.11111111111111,41.22222222222222,8.585360682467886,0.06758625033664685,0.0,0.06758625033664686,0.0,0.927960727138337,1.855921454276674,0.265953473460351,iris
