,Unnamed: 0.1,Unnamed: 0,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),plain conditions count (std),complex conditions count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),rules_per_example (train)  (std),rules_per_example (test)  (std),voting_conflicts (train)  (std),voting_conflicts (test)  (std),negative_voting_conflicts (train)  (std),negative_voting_conflicts (test)  (std),p / P
0,0,0,ecoli,0.0,0.7428155706727136,0.8737802541466075,0.8585858585858586,0.9371625904312286,49.66666666666666,147.66666666666666,1.4382629056504412,1.4812883690363867,2.9824261987570524,0.7476129335812689,0.9627635513809372,0.1321420030597608,0.2926642388888889,1.0537173546666665,0.0297150946666666,1.0,1.0,6.533343290178908,6.584670231729056,40.77777777777778,9.0,33.77777777777778,6.888888888888889,C2,C2,C2,no_discretization,complex,0.0,0.1447190415307774,0.0323387323995075,0.0473399646313302,0.0082087108023348,4.949747468305833,11.0227038425243,6.11918658356194,7.384292638958573,0.1580191653422076,0.0126997014067738,0.0056742349281907,0.0087971689368916,0.09873267577969,0.411323362661418,0.0304300651031151,0.0,0.0,0.4221126327059124,0.5598600680598976,4.841946348777984,3.0,5.783117190965824,2.5221243250702594,0.5784027091700666
