RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule,RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.3468150737029797,0.2693445953815183,152336222342942.56,0.8367472023623569,0.6323151602490786,1523362223429.4253,0.6125726046828479,0.08500885462295805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,71.0,6.713615023474179,0.16925911542395264,0.14317883557035788,138777665169350.52,0.44384597061811143,0.3035634841966485,1387776651693.5051,0.2800260390536783,0.8244149073821617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9553615708231898,bolts
