model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
plain,no_discretization,anneal,0,0.95,0.9658730158730158,0.9888888888888888,0.9975247524752476,37,72.0,1.9189189189189189,0.02702702702702703,1.945945945945946,0.6311691049445993,0.9992492492492492,0.1083088038533583,0.075053471,0.164913824,0.0143300599999999,0.918918918918919,0.918918918918919,4.007425742574258,4.188888888888889,1.0,1.0,0.0,0.0,C2,C2,C2
