dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
dee,0.32676647817218785,0.2488662069058384,20475343354373.207,0.6238598499755398,0.47513329816666755,204753433543.73206,0.692957563806804,-0.7345075387879569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,329,657,140.57838660578386
