model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
exact_M-of-N,no_discretization,bmt-ch,0.3333333333333333,0.1971434792054316,0.2178160758848523,3,4.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.9999999999702794,1.0,0.5178571428571429,0.2875642776489258,0.038450998,0.007749294,1.0,1.0,Correlation,Correlation,Correlation
