model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,p / P
plain,no_discretization,monk-2,0,0.7095238095238094,0.9211309523809524,0.74,0.9171597633136096,53,178.0,178,0,3.358490566037736,0.4405989973828192,0.9078888375813204,0.0624092888243831,0.051460946,0.066804959,0.024559583,0.0188679245283018,0.0188679245283018,3.3076923076923075,4.285,91.0,129.0,51.0,56.0,C2,C2,C2,0.0
