model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,anneal,0,0.9963768115942028,0.9977235772357724,0.9888888888888888,0.9913366336633664,19,38.0,1.5789473684210527,0.42105263157894735,2.0,0.6723584595988662,0.9783346099135573,0.0696977592496091,0.218940258026123,0.121331777,0.009809725,1.0,1.0,1.3242574257425743,1.3444444444444446,0.0,0.0,0.0,0.0,C2,C2,C2
