model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,flag,8,0.875,0.9809506531204645,0.9473684210526315,0.9828571428571429,47,113.0,2.404255319148936,0.5851267168368369,0.9958325756198095,0.056048632218845,1689928104.003121,0.45284276800000006,0.014064775000000002,2.6342857142857143,2.736842105263158,4.0,7.0,2.0,3.0,C2,C2,C2
