dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
zoo,1.0,1.0,1.0,1.0,9,17,3.764705882352941
zoo,0.8,1.0,0.9,1.0,10,19,4.105263157894737
zoo,0.8,1.0,0.9,1.0,8,15,3.466666666666667
zoo,1.0,1.0,1.0,1.0,9,17,3.764705882352941
zoo,1.0,1.0,1.0,1.0,9,17,3.764705882352941
zoo,1.0,1.0,1.0,1.0,9,17,3.764705882352941
zoo,1.0,1.0,1.0,1.0,9,17,3.764705882352941
zoo,1.0,1.0,1.0,1.0,9,17,3.764705882352941
zoo,1.0,1.0,1.0,1.0,10,19,4.315789473684211
