model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
exact_M-of-N,no_discretization,ecoli,10,0.8972628456930589,0.8744942557442557,0.9351351351351351,0.9315476190476191,53,146.0,72,64,2.7547169811320753,0.7502478743078481,0.9658186664679022,0.1294362084456424,9.709241390228271,6.797567895999999,0.65234373,1.0,1.0,6.8601190476190474,6.813513513513514,56.0,60.0,39.0,41.0,C2,C2,C2
