integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,integrated_brier_score (train) (std),integrated_brier_score (test) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.08179730246029042,0.17678609143723822,362.3333333333333,151.44444444444446,19.558161870698445,0.0034021116501385326,0.07118809777899437,2.0615528128088303,4.772607021092118,0.7128308786030827,whas500
