model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,p / P
plain,no_discretization,monk-1,0,0.9667874396135264,0.9919354838709676,0.965,0.9919354838709676,23,63.00000000000001,63,0,2.739130434782609,0.528263374073332,0.971273291925466,0.0648667601683029,0.03843964,0.0493350289999999,0.014542183,0.4347826086956521,0.1739130434782608,1.4919354838709675,1.625,9.0,34.0,1.0,9.0,C2,C2,C2,0.0
