,dataset,M-of-N count,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,plain conditions count,complex conditions count,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),plain conditions count (std),complex conditions count (std),conditions_count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),p / P,avg rule support
0,lowbwt,0.7433333333333333,0.2331805336284226,0.1924082095864459,86589147370768.69,0.483156253752027,0.4021063818687399,865891473707.687,0.4530099016540676,0.2209399980494284,0.1256930801549213,0.0940089972906157,11020281990772.83,0.2404246168932804,0.1797872718891111,110202819907.72832,0.4861559207120312,0.4713254334955822,5.555555555555555,0.33916666666666667,0.8550000000000001,10.555555555555555,1.875,0.53564218139433,0.789517570310937,0.3383333333333333,0.2072906229231092,0.0274195608888888,0.0012704848888888,0.8296296296296296,0.8296296296296296,C2,C2,C2,no_discretization,at_least_M-of-N,1.3642254619787415,0.0332890714462406,0.0389648347430078,7103892045781.333,0.1593434192374112,0.158061109270413,71038920457.81334,0.0610988144355859,0.2187986637602501,0.0114083146494642,0.007278833099095,2478605719171.695,0.0251975124499053,0.01632204180262,24786057191.71696,0.0752422481484377,0.0823871078533581,1.130388330520878,2.5873624493766707,1.6583123951777,3.3582402799349804,0.3686970300938156,0.0453278321651009,0.0254426774676499,0.0556869649225358,0.1529449661187786,0.0051714834063565,0.000846942383105,0.2263505420829262,0.2263505420829262,625.9195118729958,0.3308888888888889
