BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.2776960784313725,1.0,0.5130227001194743,1.0,89.88888888888889,178.77777777777777,8.69959020392156,0.0715853249055284,0.0,0.06298919877154552,0.0,3.3333333333333335,6.666666666666667,0.36198132133308764,cleveland
