dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
cleveland,0.3431372549019608,1.0,0.5806451612903226,1.0,90,179,9.016759776536311
cleveland,0.2529411764705882,1.0,0.4838709677419355,1.0,91,181,8.243093922651934
cleveland,0.2078431372549019,1.0,0.4193548387096774,1.0,92,183,9.07103825136612
cleveland,0.2745098039215686,1.0,0.4666666666666667,1.0,85,169,8.201183431952662
cleveland,0.2208333333333333,1.0,0.5333333333333333,1.0,84,167,8.874251497005988
cleveland,0.27,1.0,0.5,1.0,93,185,9.145945945945948
cleveland,0.3375,1.0,0.5,1.0,93,185,8.572972972972973
cleveland,0.1875,1.0,0.5,1.0,89,177,8.384180790960452
cleveland,0.4049999999999999,1.0,0.6333333333333333,1.0,92,183,8.78688524590164
